!TRANS + UP + LOW + EINSTEINA(s^-1) + FREQ(GHz) + E_u(K)
   23    24     1  5.93e-08  4.82e-08  3.96e-08  3.30e-08  2.80e-08  2.41e-08  2.11e-08  1.85e-08  1.60e-08  1.36e-08  1.13e-08  9.27e-09  7.50e-09  5.99e-09  4.74e-09  3.74e-09
   24    25     1  6.47e-08  5.17e-08  4.14e-08  3.33e-08  2.69e-08  2.19e-08  1.78e-08  1.45e-08  1.16e-08  9.29e-09  7.36e-09  5.85e-09  4.65e-09  3.70e-09  2.93e-09  2.32e-09
   25    26     1  4.33e-08  3.46e-08  2.78e-08  2.24e-08  1.81e-08  1.48e-08  1.21e-08  9.87e-09  8.01e-09  6.44e-09  5.14e-09  4.10e-09  3.28e-09  2.62e-09  2.09e-09  1.66e-09
   26    27     1  2.08e-08  1.67e-08  1.34e-08  1.08e-08  8.78e-09  7.19e-09  5.92e-09  4.89e-09  4.02e-09  3.27e-09  2.63e-09  2.10e-09  1.67e-09  1.33e-09  1.06e-09  8.45e-10
   27    28     1  1.21e-08  1.04e-08  9.20e-09  8.48e-09  8.17e-09  8.18e-09  8.44e-09  8.83e-09  9.15e-09  9.20e-09  8.80e-09  7.95e-09  6.87e-09  5.77e-09  4.76e-09  3.87e-09
   28    29     1  5.14e-08  4.09e-08  3.26e-08  2.61e-08  2.09e-08  1.68e-08  1.35e-08  1.10e-08  8.97e-09  7.34e-09  6.01e-09  4.92e-09  4.01e-09  3.24e-09  2.60e-09  2.08e-09
   29    30     1  2.56e-08  2.03e-08  1.61e-08  1.28e-08  1.02e-08  8.14e-09  6.51e-09  5.22e-09  4.20e-09  3.41e-09  2.77e-09  2.26e-09  1.83e-09  1.47e-09  1.18e-09  9.42e-10
   30    31     1  9.18e-09  7.29e-09  5.78e-09  4.59e-09  3.64e-09  2.88e-09  2.28e-09  1.81e-09  1.43e-09  1.13e-09  9.00e-10  7.11e-10  5.60e-10  4.39e-10  3.44e-10  2.69e-10
   31    32     1  9.35e-08  7.40e-08  5.84e-08  4.59e-08  3.61e-08  2.82e-08  2.22e-08  1.76e-08  1.42e-08  1.17e-08  9.65e-09  7.83e-09  6.28e-09  5.00e-09  3.99e-09  3.18e-09
   32    33     1  6.60e-08  5.24e-08  4.16e-08  3.31e-08  2.63e-08  2.09e-08  1.67e-08  1.34e-08  1.08e-08  8.78e-09  7.14e-09  5.76e-09  4.63e-09  3.71e-09  2.98e-09  2.38e-09
   33    34     1  4.47e-08  3.56e-08  2.83e-08  2.25e-08  1.80e-08  1.44e-08  1.16e-08  9.34e-09  7.60e-09  6.22e-09  5.08e-09  4.13e-09  3.35e-09  2.72e-09  2.20e-09  1.77e-09
   34    35     1  4.62e-08  3.67e-08  2.92e-08  2.32e-08  1.85e-08  1.47e-08  1.18e-08  9.48e-09  7.69e-09  6.28e-09  5.14e-09  4.20e-09  3.43e-09  2.80e-09  2.28e-09  1.85e-09
   35     3     2  2.93e-06  2.31e-06  1.83e-06  1.44e-06  1.12e-06  8.73e-07  6.74e-07  5.19e-07  4.01e-07  3.14e-07  2.49e-07  1.96e-07  1.48e-07  1.06e-07  7.25e-08  4.80e-08
   36     4     2  1.19e-06  9.33e-07  7.29e-07  5.65e-07  4.33e-07  3.26e-07  2.42e-07  1.78e-07  1.33e-07  1.05e-07  8.83e-08  7.62e-08  6.31e-08  4.82e-08  3.38e-08  2.23e-08
   37     5     2  8.66e-07  6.81e-07  5.33e-07  4.14e-07  3.18e-07  2.40e-07  1.78e-07  1.31e-07  9.67e-08  7.43e-08  6.07e-08  5.11e-08  4.17e-08  3.15e-08  2.18e-08  1.41e-08
   38     6     2  4.79e-07  3.82e-07  3.06e-07  2.46e-07  1.98e-07  1.60e-07  1.29e-07  1.02e-07  7.88e-08  5.81e-08  4.07e-08  2.77e-08  1.83e-08  1.18e-08  7.45e-09  4.70e-09
   39     7     2  5.21e-07  4.17e-07  3.35e-07  2.71e-07  2.20e-07  1.79e-07  1.45e-07  1.16e-07  9.00e-08  6.61e-08  4.60e-08  3.10e-08  2.03e-08  1.30e-08  8.18e-09  5.13e-09
   40     8     2  4.66e-07  3.73e-07  2.99e-07  2.42e-07  1.96e-07  1.60e-07  1.30e-07  1.04e-07  8.11e-08  6.05e-08  4.31e-08  2.97e-08  1.99e-08  1.29e-08  8.31e-09  5.35e-09
   41     9     2  3.66e-07  2.91e-07  2.32e-07  1.85e-07  1.48e-07  1.18e-07  9.38e-08  7.32e-08  5.54e-08  4.00e-08  2.74e-08  1.82e-08  1.18e-08  7.45e-09  4.59e-09  2.80e-09
   42    10     2  1.40e-06  1.10e-06  8.66e-07  6.74e-07  5.19e-07  3.94e-07  2.94e-07  2.15e-07  1.55e-07  1.11e-07  8.01e-08  5.71e-08  3.93e-08  2.60e-08  1.65e-08  1.02e-08
   43    11     2  4.99e-06  3.94e-06  3.10e-06  2.42e-06  1.88e-06  1.43e-06  1.08e-06  7.92e-07  5.67e-07  3.96e-07  2.72e-07  1.83e-07  1.22e-07  7.85e-08  4.94e-08  3.05e-08
   44    12     2  3.77e-07  2.94e-07  2.27e-07  1.73e-07  1.29e-07  9.41e-08  6.72e-08  4.81e-08  3.64e-08  3.03e-08  2.66e-08  2.23e-08  1.71e-08  1.19e-08  7.78e-09  4.83e-09
   45    13     2  2.58e-07  2.02e-07  1.57e-07  1.20e-07  9.08e-08  6.71e-08  4.86e-08  3.50e-08  2.61e-08  2.11e-08  1.80e-08  1.49e-08  1.12e-08  7.66e-09  4.90e-09  3.00e-09
   46    14     2  2.39e-07  1.91e-07  1.53e-07  1.23e-07  9.90e-08  8.07e-08  6.65e-08  5.55e-08  4.66e-08  3.88e-08  3.12e-08  2.39e-08  1.71e-08  1.17e-08  7.75e-09  5.10e-09
   47    15     2  1.07e-07  8.55e-08  6.87e-08  5.56e-08  4.53e-08  3.75e-08  3.15e-08  2.68e-08  2.30e-08  1.94e-08  1.58e-08  1.21e-08  8.57e-09  5.72e-09  3.66e-09  2.29e-09
   48    16     2  3.15e-07  2.51e-07  2.00e-07  1.60e-07  1.29e-07  1.04e-07  8.53e-08  7.06e-08  5.90e-08  4.90e-08  3.95e-08  3.03e-08  2.19e-08  1.51e-08  1.01e-08  6.73e-09
   49    17     2  9.79e-08  7.76e-08  6.14e-08  4.85e-08  3.82e-08  2.99e-08  2.33e-08  1.79e-08  1.37e-08  1.04e-08  7.85e-09  5.94e-09  4.51e-09  3.43e-09  2.62e-09  2.01e-09
   50    18     2  8.04e-08  6.37e-08  5.03e-08  3.97e-08  3.11e-08  2.43e-08  1.89e-08  1.46e-08  1.12e-08  8.63e-09  6.66e-09  5.15e-09  3.99e-09  3.09e-09  2.39e-09  1.86e-09
   51    19     2  1.02e-07  8.06e-08  6.36e-08  5.00e-08  3.90e-08  3.02e-08  2.32e-08  1.76e-08  1.33e-08  9.91e-09  7.39e-09  5.50e-09  4.09e-09  3.05e-09  2.29e-09  1.74e-09
   52    20     2  5.70e-08  4.53e-08  3.59e-08  2.85e-08  2.26e-08  1.79e-08  1.41e-08  1.11e-08  8.76e-09  6.90e-09  5.46e-09  4.37e-09  3.54e-09  2.87e-09  2.30e-09  1.84e-09
   53    21     2  5.71e-08  4.53e-08  3.59e-08  2.84e-08  2.24e-08  1.77e-08  1.39e-08  1.09e-08  8.48e-09  6.62e-09  5.20e-09  4.12e-09  3.31e-09  2.66e-09  2.13e-09  1.70e-09
   54    22     2  7.08e-08  5.62e-08  4.45e-08  3.53e-08  2.79e-08  2.20e-08  1.74e-08  1.36e-08  1.07e-08  8.39e-09  6.62e-09  5.28e-09  4.26e-09  3.44e-09  2.77e-09  2.22e-09
   55    23     2  3.47e-08  2.76e-08  2.19e-08  1.74e-08  1.38e-08  1.09e-08  8.67e-09  6.86e-09  5.42e-09  4.28e-09  3.40e-09  2.72e-09  2.19e-09  1.77e-09  1.41e-09  1.12e-09
   56    24     2  3.72e-08  3.00e-08  2.44e-08  2.00e-08  1.67e-08  1.41e-08  1.20e-08  1.03e-08  8.75e-09  7.29e-09  5.94e-09  4.81e-09  3.88e-09  3.11e-09  2.48e-09  1.97e-09
   57    25     2  7.09e-08  5.64e-08  4.50e-08  3.59e-08  2.87e-08  2.30e-08  1.85e-08  1.50e-08  1.21e-08  9.70e-09  7.78e-09  6.21e-09  4.94e-09  3.91e-09  3.09e-09  2.44e-09
   58    26     2  4.67e-08  3.71e-08  2.95e-08  2.34e-08  1.86e-08  1.48e-08  1.17e-08  9.33e-09  7.42e-09  5.90e-09  4.69e-09  3.70e-09  2.90e-09  2.25e-09  1.75e-09  1.36e-09
   59    27     2  6.16e-08  4.90e-08  3.89e-08  3.10e-08  2.47e-08  1.97e-08  1.57e-08  1.25e-08  1.00e-08  8.04e-09  6.44e-09  5.14e-09  4.10e-09  3.28e-09  2.62e-09  2.09e-09
   60    28     2  1.19e-08  9.75e-09  8.09e-09  6.84e-09  5.95e-09  5.32e-09  4.91e-09  4.65e-09  4.44e-09  4.21e-09  3.89e-09  3.46e-09  2.97e-09  2.48e-09  2.04e-09  1.65e-09
   61    29     2  4.70e-08  3.75e-08  3.01e-08  2.42e-08  1.95e-08  1.59e-08  1.31e-08  1.08e-08  8.96e-09  7.41e-09  6.08e-09  4.93e-09  3.97e-09  3.18e-09  2.54e-09  2.02e-09
