  537337.5700  0.4700 -3.3827 3  482.6726 11 -200031404 5 3 3 0     4 4 0 0     
  539895.9582  2.1684 -4.1734 3 1033.1943 45  200031404 7 5 2 0     6 6 1 0     
  547676.4400  0.0600 -0.8324 3   23.7549  9 -200031404 1 1 0 0     1 0 1 0     
  554859.8700  0.4900 -3.9425 3  733.6794 13 -200031404 6 4 2 0     5 5 1 0     
  585443.7178  5.4504 -7.2562 3 2536.9341 15  200031404 7 4 4 1     6 5 1 1     
  587071.6870  3.6334 -6.0965 3 1995.8705 11  200031404 5 2 4 1     4 3 1 1     
  612820.3765  5.6219 -4.8374 3 1378.9865 51  200031404 8 6 3 0     7 7 0 0     
  613883.0147  5.6419 -5.3130 3 1378.9864 17  200031404 8 6 2 0     7 7 1 0     
  647198.3962  2.6021 -3.9989 3 1612.0481  9  200031404 1 1 0 1     1 0 1 1     
  661356.6268  4.8318 -6.0119 3 2239.1572 39  200031404 6 3 4 1     5 4 1 1     
  671705.8420  5.4489 -6.6586 3 2536.9089 45  200031404 7 4 3 1     6 5 2 1     
  692079.1400  0.6000 -2.6779 3  482.6435 33 -200031404 5 3 2 0     4 4 1 0     
  708156.4361 12.5820 -6.3947 3 1952.6756 23  20003140411 5 7 0    12 210 0     
  745320.2000  0.4800 -1.0069 3   69.9275  5 -200031404 2 1 1 0     2 0 2 0     
  752538.1936  7.3168 -5.3689 3 1684.4386 63  20003140410 5 6 0    11 2 9 0     
  766603.2680 17.0253 -5.9825 3 1768.8035 19  200031404 9 7 3 0     8 8 0 0     
  766770.1545 17.0338 -5.5052 3 1768.8035 57  200031404 9 7 2 0     8 8 1 0     
  821723.0466 23.5927 -6.3712 3 2238.0282 75  20003140412 5 8 0    13 211 0     
  851380.1110  2.4955 -4.1923 3 1658.3350  5  200031404 2 1 1 1     2 0 2 1     
  856844.6259  2.6449 -4.1545 3 1047.3287 19  200031404 9 2 8 0     8 3 5 0     
  907571.5308  2.9979 -4.5362 3 1628.0617  5  200031404 2 0 2 1     1 1 1 1     
  909478.0149 16.2867 -6.6689 3 2099.5619 23  20003140411 6 6 0    12 3 9 0     
  924837.2694  6.4806 -6.8524 3 2172.1435 13  200031404 6 2 4 1     7 1 7 1     
  934716.0284  5.8282 -4.6635 3 1734.2190 21  200031404 3 1 2 1     2 2 1 1     
  951139.2790  3.6385 -5.3699 3 2120.4549 39  200031404 6 2 5 1     5 3 2 1     
  953908.3790  6.0033 -6.2027 3 2453.0583 51  200031404 8 2 7 1     7 3 4 1     
  970272.0405  0.5815 -2.3235 3  282.0946  9  200031404 4 2 2 0     3 3 1 0     
  989004.3967  4.6042 -5.2270 3 1433.0290 19  200031404 9 5 5 0    10 2 8 0     
  994675.1291  0.4274 -1.1267 3   36.7487  5  200031404 2 0 2 0     1 1 1 0     
  995280.6764 43.9490 -6.2281 3 2200.4038 63  20003140410 8 3 0     9 9 0 0     
  995306.1081 43.9493 -6.7052 3 2200.4038 21  20003140410 8 2 0     9 9 1 0     
 1003277.5999  0.4964 -2.3026 3  380.7025 11  200031404 5 2 4 0     4 3 1 0     
 1009448.7627  5.0413 -6.1042 3 2238.9750 13  200031404 6 3 3 1     5 4 2 1     
 1087025.3014  4.8616 -6.0798 3 2272.6466 15  200031404 7 2 6 1     6 3 3 1     
 1095627.3929  0.3594 -0.3260 3  136.3367 21  200031404 3 1 2 0     3 0 3 0     
 1101698.2565  0.1383 -0.8479 3    0.0000  3  200031404 1 1 1 0     0 0 0 0     
 1136703.5794  0.4464 -0.2968 3  172.8829 21  200031404 3 2 1 0     3 1 2 0     
 1156907.0196 29.5650 -6.2265 3 2200.4365 27  20003140413 311 0    12 4 8 0     
 1181394.0281  0.7121 -1.1042 3  133.4759 21  200031404 3 1 2 0     2 2 1 0     
 1182806.2449  0.6410 -3.4929 3  740.9986 45  200031404 7 2 5 0     8 1 8 0     
 1188863.1256  0.5225 -0.7953 3  274.8032  9  200031404 4 2 2 0     4 1 3 0     
 1192670.1799  2.8913 -4.0902 3 1588.2785  3  200031404 1 1 1 1     0 0 0 1     
 1199005.6352  0.2966 -0.8704 3   94.7887  5  200031404 2 2 0 0     2 1 1 0     
 1210585.2182  3.1614 -3.5266 3 1725.0170 21  200031404 3 1 2 1     3 0 3 1     
 1216850.4219  1.2054 -2.0964 3  604.7929 39  200031404 6 3 4 0     5 4 1 0     
 1229984.8176 10.0696 -5.2808 3 1767.3343 69  20003140411 3 8 0    12 211 0     
 1252571.4543  2.0799 -3.1609 3  880.1147 15  200031404 7 4 4 0     6 5 1 0     
 1255321.4709  2.9303 -3.8672 3 1074.7634 51  200031404 8 4 5 0     9 1 8 0     
 1264940.6114  3.3607 -3.3975 3 1204.1749 51  200031404 8 5 4 0     7 6 1 0     
 1270077.6044  1.8978 -2.7363 3  839.5494 51  200031404 8 2 7 0     7 3 4 0     
 1271139.8842  2.3355 -4.0108 3  879.4953 15  200031404 7 4 4 0     8 1 7 0     
 1282176.8097  4.9987 -6.0408 3 2386.3662 15  200031404 7 3 5 1     6 4 2 1     
 1290218.3431  3.5057 -3.8573 3 1204.1694 17  200031404 8 5 3 0     7 6 2 0     
 1299810.0582  5.5435 -6.2329 3 2708.0617 51  200031404 8 4 5 1     7 5 2 1     
 1325629.4470  6.1166 -4.6514 3 1574.6783 19  200031404 9 6 4 0     8 7 1 0     
 1330433.5449  6.1993 -4.1711 3 1574.6776 57  200031404 9 6 3 0     8 7 2 0     
 1340739.2220  0.8525 -1.7754 3  505.7288 39  200031404 6 2 5 0     5 3 2 0     
 1367763.9605  2.1480 -2.6047 3  880.0763 45  200031404 7 4 3 0     6 5 2 0     
 1375824.2733  3.9087 -3.4723 3 1765.3977 21  200031404 3 2 1 1     3 1 2 1     
 1397842.1636  3.0575 -3.9847 3 1868.2532  9  200031404 4 2 2 1     4 1 3 1     
 1401382.3821  3.7729 -4.6771 3 1287.7345 19  200031404 9 4 6 0    10 1 9 0     
 1402966.0331  0.6567 -0.3792 3  398.3605 33  200031404 5 2 3 0     5 1 4 0     
 1438648.6106  1.3041 -2.5817 3  658.6100 15  200031404 7 2 6 0     6 3 3 0     
 1444067.1733  3.3315 -4.1880 3 1198.1999 51  200031404 8 5 4 0     9 2 7 0     
 1456353.3950 17.9152 -5.0013 3 1989.3553 63  20003140410 7 4 0     9 8 1 0     
 1457194.7153 17.8993 -5.4779 3 1989.3552 21  20003140410 7 3 0     9 8 2 0     
 1460116.0931  4.7795 -4.0422 3 1686.7340  5  200031404 2 2 0 1     2 1 1 1     
 1479129.7195  1.8468 -3.2313 3  701.6946 39  200031404 6 4 3 0     7 1 6 0     
 1530138.5340  5.6230 -6.5633 3 2707.9211 17  200031404 8 4 4 1     7 5 3 1     
 1535491.9037  5.5056 -4.6328 3 1994.7036 33  200031404 5 2 3 1     4 3 2 1     
 1578273.6476  2.7248 -3.5909 3 1993.2765 33  200031404 5 2 3 1     5 1 4 1     
 1605962.4600  0.5539 -0.6944 3  221.2341  9  200031404 4 1 3 0     4 0 4 0     
 1620851.5585  1.2222 -2.2943 3  604.5442 13  200031404 6 3 3 0     5 4 2 0     
 1621680.7148  9.3629 -5.3897 3 1808.3622 63  20003140410 6 5 0    11 3 8 0     
 1633483.5998  0.2816 -0.2901 3   78.9887 15  200031404 2 2 1 0     2 1 2 0     
 1648236.8203  2.9772 -3.2906 3 1670.0377 21  200031404 3 0 3 1     2 1 2 1     
 1655867.6270  0.2045  0.0913 3   23.7549 15  200031404 2 1 2 0     1 0 1 0     
 1656202.0540  0.8697 -2.6794 3  324.0467 27  200031404 4 3 2 0     5 0 5 0     
 1660125.0301 56.2228 -6.3631 3 2445.9567 23  20003140411 8 4 0    10 9 1 0     
 1660265.1881 56.1938 -5.8859 3 2445.9567 69  20003140411 8 3 0    10 9 2 0     
 1671349.9472  1.1139 -3.2442 3  444.8461 11  200031404 5 3 3 0     6 0 6 0     
 1676118.3594  5.8710 -4.5491 3 1518.5405 63  20003140410 4 7 0    11 110 0     
 1678103.7893  6.2197 -6.3734 3 2328.0669 45  200031404 7 2 5 1     8 1 8 1     
 1719250.2351  0.5525  0.0760 3   78.9887 21  200031404 3 0 3 0     2 1 2 0     
 1719981.2923  1.0803 -1.0481 3  601.2376 13  200031404 6 3 3 0     6 2 4 0     
 1738483.5248  3.1479 -3.1774 3 1612.0481 15  200031404 2 1 2 1     1 0 1 1     
 1740787.6924  4.3391 -3.9040 3 1810.1868  9  200031404 4 1 3 1     4 0 4 1     
 1771674.5587  1.3721 -0.8345 3  780.4527 45  200031404 7 3 4 0     7 2 5 0     
 1786960.6218  5.4658 -5.5505 3 2559.3146 51  200031404 8 3 6 1     7 4 3 1     
 1800474.6081  0.8753 -0.9516 3  541.1803 13  200031404 6 2 4 0     6 1 5 0     
 1812402.4941 14.0342 -4.5975 3 1894.1962 75  20003140412 310 0    11 4 7 0     
 1815853.4107  0.9055 -0.3469 3  445.1585 33  200031404 5 3 2 0     5 2 3 0     
 1815973.2499  1.7909 -2.3648 3  752.1876 15  200031404 7 3 5 0     6 4 2 0     
 1824553.5451  0.6331 -3.2787 3  221.2341  7  200031404 3 3 1 0     4 0 4 0     
 1846872.2757  1.3589 -2.9343 3  583.7777 39  200031404 6 3 4 0     7 0 7 0     
 1879003.4835  5.8017 -4.2780 3 1805.5764  9  200031404 4 1 3 1     3 2 2 1     
 1894323.8233  0.3826 -0.5871 3  141.5681  7  200031404 3 2 2 0     3 1 3 0     
 1899604.3420  1.5055 -3.5445 3  541.1803 11  200031404 5 4 2 0     6 1 5 0     
 1916534.3133  1.6524 -4.0584 3  916.2937 17  200031404 8 2 6 0     9 1 9 0     
 1924106.0100  4.6632 -3.4714 3 1670.0377 15  200031404 2 2 1 1     2 1 2 1     
 1945766.8975  3.2810 -4.1841 3 2138.0889 13  200031404 6 2 4 1     6 1 5 1     
 1961635.6544  2.5827 -2.4439 3 1051.2033 51  200031404 8 4 5 0     7 5 2 0     
 1971116.0625 16.5800 -6.0032 3 2033.8125 25  20003140412 3 9 0    13 212 0     
 1974635.8699  1.0800 -1.0323 3  379.2917 33  200031404 5 2 3 0     4 3 2 0     
 1985919.1496  0.7327 -0.6801 3  314.4594  9  200031404 4 3 1 0     4 2 2 0     
 1995278.2565  3.6914 -3.6644 3 1399.4634 19  200031404 9 5 5 0     8 6 2 0     
 2011797.1616  1.8880 -1.5951 3  980.2224 17  200031404 8 3 5 0     8 2 6 0     
 2024935.6829  5.4065 -5.1122 3 2385.5137 45  200031404 7 3 4 1     6 4 3 1     
 2040849.2927  7.3769 -4.0283 3 1794.3802 63  20003140410 6 5 0     9 7 2 0     
 2046557.8195  9.8981 -5.4151 3 1767.2209 23  20003140411 4 8 0    12 111 0     
 2057952.0739  7.6760 -4.4981 3 1794.3746 21  20003140410 6 4 0     9 7 3 0     
 2069044.0014  4.0701 -4.0547 3 2384.0424 45  200031404 7 3 4 1     7 2 5 1     
 2074107.4911  4.1936 -3.1527 3 1399.4280 57  200031404 9 5 4 0     8 6 3 0     
 2088171.2701  4.1094 -4.2490 3 2202.9927 13  200031404 6 3 3 1     6 2 4 1     
 2099963.2169  1.0020 -0.8162 3  204.7560  9  200031404 4 1 3 0     3 2 2 0     
 2116526.6833  6.1794 -6.2850 3 2758.9611 19  200031404 9 3 7 1     8 4 4 1     
 2121569.5113  2.9259 -4.2816 3  980.2224 15  200031404 7 5 3 0     8 2 6 0     
 2143751.5400  0.5333 -0.2237 3  210.7993 21  200031404 3 3 0 0     3 2 1 0     
 2146288.5837 21.6851 -5.4167 3 2233.6036 23  20003140411 7 5 0    10 8 2 0     
 2147732.5366  0.2829 -0.1136 3   69.9275  7  200031404 3 1 3 0     2 0 2 0     
 2149613.8770 21.9077 -4.9383 3 2233.6028 69  20003140411 7 4 0    10 8 3 0     
 2153999.7814  1.7196 -3.6289 3  740.9122 15  200031404 7 3 5 0     8 0 8 0     
 2197901.5928  3.9824 -3.7751 3 1732.2623  7  200031404 3 2 2 1     3 1 3 1     
 2216284.3762  3.4398 -3.4006 3 1658.3350  7  200031404 3 1 3 1     2 0 2 1     
 2227871.8907  0.6788 -0.1958 3  324.0467 33  200031404 5 1 4 0     5 0 5 0     
 2229575.9196  4.7168 -4.8428 3 2586.6340 17  200031404 8 3 5 1     8 2 6 1     
 2234437.9986  4.2035 -3.5403 3 2045.9221 33  200031404 5 3 2 1     5 2 3 1     
 2242197.9273  0.5344 -0.0656 3  223.8286 27  200031404 4 2 3 0     4 1 4 0     
 2260499.9239  3.0298 -1.5969 3 1279.7979 57  200031404 9 4 5 0     9 3 6 0     
 2261914.3636  2.8780 -2.7865 3 1050.9903 17  200031404 8 4 4 0     7 5 3 0     
 2278608.6960  2.4871 -1.9890 3  925.7000 51  200031404 8 3 6 0     7 4 3 0     
 2297350.1013  7.3608 -4.1380 3 1611.6546 23  20003140411 3 9 0    10 4 6 0     
 2316972.0670  5.1631 -2.5269 3 1534.3687 21  20003140410 4 6 0    10 3 7 0     
 2318554.3020  0.5235 -0.6509 3  204.7560  7  200031404 3 3 1 0     3 2 2 0     
 2322756.6518 89.1069 -5.9185 3 2714.8407 75  20003140412 8 5 0    11 9 2 0     
 2336117.3839  2.6629 -3.4028 3 1732.2623  9  200031404 4 0 4 1     3 1 3 1     
 2361110.6108  1.1457 -0.6173 3  701.6946 45  200031404 7 2 5 0     7 1 6 0     
 2371686.7133  1.7948 -1.6490 3 1047.3287 17  200031404 8 4 4 0     8 3 5 0     
 2388324.5802  0.6326 -0.0582 3  141.5681  9  200031404 4 0 4 0     3 1 3 0     
 2405970.2080  4.9175 -3.4105 3 1913.0220 33  200031404 5 1 4 1     5 0 5 1     
 2418469.3088  0.5423 -0.0860 3  298.6202 27  200031404 4 3 2 0     4 2 3 0     
 2428027.6151  3.8557 -3.8738 3 1914.8802  9  200031404 4 3 1 1     4 2 2 1     
 2446247.6254  2.6230 -1.4250 3 1198.1999 57  200031404 9 3 6 0     9 2 7 0     
 2448751.9519  5.4410 -5.6780 3 1913.0220 27  200031404 4 3 2 1     5 0 5 1     
 2482409.5002 15.6953 -5.3791 3 2033.7597 75  20003140412 4 9 0    13 112 0     
 2486199.0799  6.7755 -5.9294 3 2903.3294 57  200031404 9 4 5 1     8 5 4 1     
 2496287.9123  3.9829 -3.8650 3 2300.7752 45  200031404 7 2 5 1     7 1 6 1     
 2526740.8769  1.2147 -3.2299 3  398.3605 27  200031404 4 4 1 0     5 1 4 0     
 2534081.1787  5.7638 -5.3219 3 1534.3687 19  200031404 9 6 4 0    10 3 7 0     
 2540639.4392  3.5540 -2.8122 3 1126.4397 19  200031404 9 3 7 0     8 4 4 0     
 2550886.7864  4.9684 -2.9010 3 1355.2001 63  20003140410 3 8 0     9 4 5 0     
 2561676.9731  2.4093 -3.4180 3  916.2579 51  200031404 8 3 6 0     9 0 9 0     
 2563889.5168  3.8664 -3.2598 3 1814.0860 27  200031404 4 2 3 1     4 1 4 1     
 2573240.0980  9.8692 -2.5198 3 1808.3622 69  20003140411 4 7 0    11 3 8 0     
 2582730.2138  1.2501 -0.7964 3  839.5494 45  200031404 7 4 3 0     7 3 4 0     
 2588332.7234  4.4439 -3.4213 3 1811.2903 21  200031404 3 3 0 1     3 2 1 1     
 2590968.8765  5.6217 -4.6991 3 2808.2803 57  200031404 9 3 6 1     9 2 7 1     
 2591047.2572  0.6052 -0.6218 3  414.1683 11  200031404 5 3 3 0     5 2 4 0     
 2603815.6554  5.7692 -4.6552 3 2116.1388 13  200031404 6 2 4 1     5 3 3 1     
 2616384.3462  3.5760 -2.9562 3 1247.2064 19  200031404 9 4 6 0     8 5 3 0     
 2622938.7881  0.3869  0.5280 3  136.3367 27  200031404 4 1 4 0     3 0 3 0     
 2650084.3209  3.2375 -3.8112 3 1109.8026 57  200031404 9 2 7 0    10 110 0     
 2653655.4500  1.6903 -1.4686 3  751.0330 45  200031404 7 3 4 0     6 4 3 0     
 2657096.2004 32.5397 -5.9403 3 2318.1375 81  20003140413 310 0    14 213 0     
 2666731.6426  0.7121 -0.5792 3  325.2157 11  200031404 5 2 4 0     5 1 5 0     
 2670222.4181  3.3688 -2.7736 3 1725.0170 27  200031404 4 1 4 1     3 0 3 1     
 2682431.1907  5.6451 -5.8875 3 2171.7414 39  200031404 6 3 4 1     7 0 7 1     
 2688474.0397  6.8073 -5.7849 3 3151.8089 21  20003140410 4 6 1    10 3 7 1     
 2712657.0147  6.0324 -3.2339 3 1619.0560 63  20003140410 5 6 0     9 6 3 0     
 2741674.7720  0.4040  0.4557 3   42.0234 15  200031404 2 2 1 0     1 1 0 0     
 2744730.7420  5.2086 -4.8317 3 2894.7058 57  200031404 9 4 5 1     9 3 6 1     
 2754402.5980  4.3113 -3.8571 3 1805.5764  7  200031404 3 3 1 1     3 2 2 1     
 2756195.5590 12.7849 -4.5991 3 2037.9620 23  20003140411 6 6 0    10 7 3 0     
 2775094.3939 20.1689 -3.7117 3 2200.4365 25  20003140412 5 7 0    12 4 8 0     
 2805384.3905  1.0230 -0.9731 3  658.6100 13  200031404 6 4 2 0     6 3 3 0     
 2807000.1229 13.7106 -4.1057 3 2037.9341 69  20003140411 6 5 0    10 7 4 0     
 2808108.3007  5.5501 -3.3895 3 1899.6081 33  200031404 5 1 4 1     4 2 3 1     
 2818530.9301  9.2017 -5.8093 3 3429.7244 69  20003140411 4 7 1    11 3 8 1     
 2827212.6914 55.2371 -3.8576 3 2527.6857 81  20003140413 5 8 0    13 4 9 0     
 2837091.5198 49.0441 -5.0979 3 2501.3372 75  20003140412 7 6 0    11 8 3 0     
 2845979.6153  0.7875 -0.2816 3  550.4510 39  200031404 6 3 4 0     6 2 5 0     
 2848038.6524 50.4003 -5.5716 3 2501.3325 25  20003140412 7 5 0    11 8 4 0     
 2850890.0446  2.8770 -3.2965 3 1899.6081 27  200031404 4 3 2 1     4 2 3 1     
 2888025.8578  0.8203 -0.7319 3  444.8461 13  200031404 6 1 5 0     6 0 6 0     
 2897777.4846  7.9822 -2.6368 3 1894.1962 69  20003140411 5 6 0    11 4 7 0     
 2917091.7659  6.4330 -3.6440 3 1618.8966 21  20003140410 5 5 0     9 6 4 0     
 2936658.8403  4.3202 -4.8733 3 2661.0047 17  200031404 8 4 4 1     8 3 5 1     
 2939000.1481  0.4942 -0.0404 3   36.7487  5  200031404 2 2 0 0     1 1 1 0     
 2966027.6095  2.2201 -2.7657 3 1814.0860 33  200031404 5 0 5 1     4 1 4 1     
 2969868.4153  0.8376 -0.3054 3  505.7288 33  200031404 5 4 1 0     5 3 2 0     
 2986640.8120  2.5900 -3.6762 3  780.4527 39  200031404 6 5 2 0     7 2 5 0     
 2990139.1456  1.1845  0.0354 3  298.6202 33  200031404 5 1 4 0     4 2 3 0     
 3004465.1822  0.7267  0.5661 3  223.8286 33  200031404 5 0 5 0     4 1 4 0     
 3013537.1808  4.0883 -3.7779 3 1914.9323 11  200031404 5 2 4 1     5 1 5 1     
 3015391.1386  4.9212 -2.7855 3 1633.6363 15  200031404 2 2 1 1     1 1 0 1     
 3017150.5187  1.4449 -1.1308 3  500.5963 13  200031404 6 2 4 0     5 3 3 0     
 3018480.7462  2.4663 -3.8382 3 2015.4531 11  200031404 5 3 3 1     5 2 4 1     
 3019723.3810  1.5347 -1.2937 3  879.4953 17  200031404 8 2 6 0     8 1 7 0     
 3024145.0020 21.9776 -3.4879 3 2099.5619 25  20003140412 4 8 0    12 3 9 0     
 3038087.2207  3.6646 -2.2450 3 1433.0290 21  20003140410 3 7 0    10 2 8 0     
 3039856.6124  3.4608 -4.2120 3 1109.7876 19  200031404 9 3 7 0    10 010 0     
 3056986.0334  0.6585 -0.7776 3  380.7025  9  200031404 4 4 0 0     4 3 1 0     
 3079693.6189124.3326 -4.9751 3 2873.3211 29  20003140414 5 9 0    14 410 0     
 3098410.7137  0.6597 -0.2897 3  379.2917 27  200031404 4 4 1 0     4 3 2 0     
 3116280.2525  0.8586 -0.7450 3  500.5963 11  200031404 5 4 2 0     5 3 3 0     
 3117290.6925  0.5469  0.1293 3  221.2341 11  200031404 5 1 5 0     4 0 4 0     
 3134098.9224  6.2025 -5.4045 3 2556.4624 17  200031404 8 3 5 1     7 4 4 1     
 3134200.8776  4.4628 -2.5573 3 1611.6546 21  20003140410 5 5 0    10 4 6 0     
 3135838.6808  4.7935 -3.9473 3 2033.4886 13  200031404 6 1 5 1     6 0 6 1     
 3139329.2601  6.4371 -5.5396 3 3047.0921 21  20003140410 3 7 1    10 2 8 1     
 3140191.9772  2.7966 -3.1815 3 1810.1868 11  200031404 5 1 5 1     4 0 4 1     
 3150967.4871  0.9025 -0.2047 3  445.3461 39  200031404 6 2 5 0     6 1 6 0     
 3167316.3227  1.0377 -0.4060 3  645.3827 39  200031404 6 4 3 0     6 3 4 0     
 3172915.5808  5.8726 -2.7094 3 1468.6127 63  20003140410 4 7 0     9 5 4 0     
 3181614.0517  4.6221 -4.5510 3 2480.5068 17  200031404 8 2 6 1     8 1 7 1     
 3182709.0298  1.2048 -0.9551 3  706.5982 15  200031404 7 3 5 0     7 2 6 0     
 3185482.4806  4.1497 -4.0202 3 2453.0583 45  200031404 7 4 3 1     7 3 4 1     
 3219067.7349  4.8522 -3.2737 3 1628.0617  5  200031404 2 2 0 1     1 1 1 1     
 3262680.3760  3.7182 -2.2513 3 1246.3688 57  200031404 9 4 5 0     8 5 4 0     
 3268820.9201  2.5852 -3.5052 3 2152.1815 39  200031404 6 3 4 1     6 2 5 1     
 3269840.8962301.6968 -5.4173 3 3352.7479 93  20003140415 6 9 0    15 510 0     
 3271755.4308  1.1496 -1.1076 3  812.7619 15  200031404 7 4 4 0     7 3 5 0     
 3296736.9762  0.5767  0.0568 3   94.7887  7  200031404 3 2 2 0     2 1 1 0     
 3344707.1644  5.1330 -4.6137 3 1321.4616 21  20003140410 2 8 0    11 111 0     
 3395949.0443 10.2453 -3.9276 3 1863.0205 23  20003140411 5 7 0    10 6 4 0     
 3400025.6508  2.7108 -1.5823 3 1355.2001 57  200031404 9 5 4 0     9 4 5 0     
 3400568.0759100.8215 -5.3038 3 2621.9913 87  20003140414 411 0    13 5 8 0     
 3409228.6866  4.0552 -4.2027 3 2272.6466 13  200031404 6 4 2 1     6 3 3 1     
 3411175.5704138.9160 -5.1381 3 2976.0487 29  20003140414 6 8 0    14 5 9 0     
 3445520.1535  1.4459 -0.9173 3 1001.7062 51  200031404 8 4 5 0     8 3 6 0     
 3464935.3041 25.8449 -4.3718 3 2305.3062 75  20003140412 6 7 0    11 7 4 0     
 3522054.3220231.9906 -5.1581 3 3235.2648 93  20003140415 510 0    15 411 0     
 3531711.5835  4.3600 -3.4061 3 2034.3763 39  200031404 6 2 5 1     6 1 6 1     
 3535058.8789  1.0598 -0.3902 3  583.7777 45  200031404 7 1 6 0     7 0 7 0     
 3554228.0042  1.8244 -3.2094 3 1914.9323 13  200031404 6 0 6 1     5 1 5 1     
 3558603.5723  4.0405 -3.5429 3 2120.4549 33  200031404 5 4 1 1     5 3 2 1     
 3559184.9667118.6882 -5.3937 3 2792.3195 81  20003140413 7 6 0    12 8 5 0     
 3562532.2795  4.8301 -4.1027 3 1321.4552 63  20003140410 3 8 0    11 011 0     
 3562805.8580  4.6420 -3.2000 3 1686.7340  7  200031404 3 2 2 1     2 1 1 1     
 3576116.3702  9.4796 -3.5899 3 1716.2003 23  20003140411 4 8 0    10 5 5 0     
 3586418.0837  4.0450 -4.5275 3 1279.7979 51  200031404 8 6 3 0     9 3 6 0     
 3586428.9526  0.8048  0.1153 3  325.2157 13  200031404 6 0 6 0     5 1 5 0     
 3591261.3053  1.7319 -0.7273 3  881.9147 51  200031404 8 3 6 0     8 2 7 0     
 3595129.0423 33.0432 -4.8153 3 2305.1961 25  20003140412 6 6 0    11 7 5 0     
 3604380.1949  3.1431 -4.1860 3 2308.9059 15  200031404 7 3 5 1     7 2 6 1     
 3620496.2177  1.9599 -1.6383 3 1126.4397 17  200031404 8 5 3 0     8 4 4 0     
 3625000.6455 43.8520 -3.5324 3 2406.7687 81  20003140413 4 9 0    13 310 0     
 3632260.0063  5.6439 -4.0204 3 1995.8705  9  200031404 4 4 0 1     4 3 1 1     
 3636463.0694  0.7011  0.6072 3  324.0467 39  200031404 6 1 6 0     5 0 5 0     
 3638109.5497  2.0822 -2.7079 3 1913.0220 39  200031404 6 1 6 1     5 0 5 1     
 3666606.3620  5.6671 -3.5356 3 1994.7036 27  200031404 4 4 1 1     4 3 2 1     
 3667362.0305 58.4145 -3.9427 3 2621.9913 81  20003140413 6 7 0    13 5 8 0     
 3675811.5582  1.1521 -0.8439 3  583.9863 15  200031404 7 2 6 0     7 1 7 0     
 3676529.5041  4.9988 -3.6874 3 2015.4531 13  200031404 6 1 5 1     5 2 4 1     
 3682195.0726  5.9531 -3.9820 3 2261.2176 45  200031404 7 2 5 1     6 3 4 1     
 3682538.1629  4.0217 -3.9924 3 2116.1388 11  200031404 5 4 2 1     5 3 3 1     
 3696241.1247  2.0880 -1.7330 3 1211.1863 19  200031404 9 4 6 0     9 3 7 0     
 3700532.9963  2.1917 -1.0773 3 1074.7634 57  200031404 9 2 7 0     9 1 8 0     
 3710800.4694 42.7669 -4.8986 3 2293.0037 27  20003140413 410 0    12 5 7 0     
 3715135.8885  6.1545 -2.1564 3 1684.4386 69  20003140411 3 8 0    11 2 9 0     
 3726303.3911  3.7312 -3.6562 3 2261.2176 39  200031404 6 4 3 1     6 3 4 1     
 3760380.6584  2.0705 -1.8217 3  921.8959 17  200031404 8 3 5 0     7 4 4 0     
 3762493.1951  1.7428 -0.8333 3  925.7000 45  200031404 7 5 2 0     7 4 3 0     
 3768640.3285 17.6603 -3.6855 3 1990.8557 75  20003140412 4 9 0    11 5 6 0     
