              18005  H2O v2,2v2,v 
  539407.4367  9.2612-18.4929 3 7885.9263117  18005140419 316 2    18 315 4     
  540012.2651  0.1405-12.5468 3 3877.5752 21  180051404 3 1 3 4     4 1 4 3     
  540754.0560  0.0400 -8.4506 3 3680.4537  9 -180051404 1 1 0 3     1 0 1 3     
  541307.3211  3.4180-18.9117 3  5316.804 75  1800514041211 2 1    11 2 9 3     
  542088.7317  4.5710-17.1513 3 7041.7273 87  18005140414 8 7 3    15 7 8 2     
  545153.9339  1.0199-13.2551 3  5316.804 63  18005140410 5 6 3    11 2 9 3     
  546690.5190  0.0200 -6.1688 3  2005.917 11 -180051404 5 2 4 1     4 3 1 1     
  548198.3631  0.7866-13.1609 3 5255.3468 63  18005140410 3 7 4    11 210 4     
  548474.4030  0.1500 -9.4329 3 3752.4162 63 -18005140410 7 4 1     9 8 1 1     
  548869.8889  0.1328 -9.9094 3 3752.4162 21  18005140410 7 3 1     9 8 2 1     
  554055.2597  0.0715 -8.4571 3 3316.1454 21  180051404 3 1 2 2     2 2 1 2     
  556841.7531  0.0778 -9.0842 3 3482.0645 21  180051404 3 3 0 2     4 2 3 2     
  558600.0008  2.2128-15.8733 3 6013.4479 75  18005140412 7 6 2    12 5 7 4     
  560250.8692  2.2707-16.2929 3 6013.5103 25  18005140412 7 5 2    11 7 4 4     
  560274.8112  0.2575-13.2483 3  4368.546 13  180051404 6 3 4 4     7 5 3 2     
  560794.4502  4.0129-17.1929 3 6456.7401 31  18005140415 313 3    16 214 2     
  561064.7472  2.2699-15.8079 3 6013.3657 75  18005140412 7 6 2    11 7 5 4     
  563945.1564  0.9885-11.2925 3  4368.546 17  180051404 8 0 8 3     7 5 3 2     
  564946.8615  1.6693-19.1509 3 4750.3878 69  1800514041110 1 1    10 110 3     
  566497.4723  0.1499 -9.8216 3 4052.8369 51  180051404 8 2 7 2     7 3 4 2     
  566645.2202  0.5148-13.8588 3 4658.9748 39  180051404 6 6 1 3     7 4 4 4     
  566830.2615  0.1811-12.7134 3 4076.8958 39  180051404 6 1 6 3     5 1 5 4     
  567222.2919  0.1044-10.8546 3 4135.0176 33  180051404 5 3 2 3     4 4 1 3     
  571059.4955  9.0514-20.2363 3 8279.0335 33  1800514041610 7 4    1610 6 2     
  571578.7639  8.9837-19.7572 3 8279.0295 99  1800514041610 6 4    1610 7 2     
  571837.7318  2.3056-15.9257 3 6032.1983 25  18005140412 6 6 3    12 7 5 2     
  574763.2209  0.1867-13.9918 3 4076.1432 13  180051404 6 0 6 3     5 0 5 4     
  577403.4666  3.8627-14.7574 3 6115.6571 29  18005140414 410 2    15 313 2     
  577681.8352  5.5121-17.3271 3 7331.4955 33  18005140416 511 3    16 512 4     
  578057.0034  0.5000 -6.7988 3 2552.8573 45 -180051404 7 4 3 1     6 5 2 1     
  579406.2281  2.1647-18.0557 3 5070.0095 33  18005140416 313 1    1710 8 0     
  581900.6446  1.0588-18.7262 3  4240.942 21  18005140410 010 2    10 9 1 1     
  583213.4591  0.1738-10.7474 3 4224.8508 33  180051404 5 3 3 4     4 4 0 4     
  583228.5467  3.0468-15.8234 3 6345.9249 81  18005140413 6 7 3    13 7 6 2     
  583697.4304 10.4326-19.2790 3 8374.9609 47  18005140423 519 1    22 616 1     
  587655.6106  1.1961-12.4049 3 5020.0255 51  180051404 8 6 3 3     7 7 0 3     
  588099.6069  1.1941-12.8813 3 5020.0255 17  180051404 8 6 2 3     7 7 1 3     
  590478.2516  0.3535-14.2666 3 4624.3029 51  180051404 8 3 6 3     8 1 7 4     
  591976.9624  0.0651-10.6351 3  4030.306  9  180051404 4 2 3 4     3 3 0 4     
  592455.9508  1.0347-14.9000 3  5964.913 25  18005140412 5 8 4    13 211 4     
  592668.2031  2.2562-17.4067 3 5457.2366 81  18005140413 211 2    14 9 6 1     
  593110.5486  7.6504-20.0577 3 7610.2263 37  18005140418 316 4    17 513 3     
  593708.1548  0.5000 -7.6362 3 2670.7897 19 -180051404 9 2 8 1     8 3 5 1     
  593928.0086  0.5836-15.0590 3 5193.4576 51  180051404 8 7 2 3     9 5 5 4     
  595079.8392  0.1000 -6.1154 3 2251.8625 39 -180051404 6 3 4 1     5 4 1 1     
  595170.0656  0.7015-15.0837 3 4792.3404 45  180051404 7 7 0 2     8 3 5 4     
  596968.3347  6.6376-18.4064 3 7779.7108 35  18005140417 612 3    18 315 3     
  598082.4575  0.9854-16.3375 3 5845.6533 63  18005140410 8 3 3    11 6 6 4     
  598494.8732  0.5492-12.5335 3 4817.7359 57  180051404 9 2 7 3     9 2 8 4     
  599924.1428  1.7373-15.6293 3 5741.3913 23  18005140411 6 6 3    11 7 5 2     
  600719.5942  0.2072-11.4598 3  4381.904 13  180051404 6 4 2 3     5 5 1 3     
  605276.6809  4.4371-17.5984 3 7039.7427 29  18005140414 8 6 3    15 7 9 2     
  605362.5000  3.2801-20.0535 3 5796.8866 31  18005140415 9 7 1    14 114 4     
  606684.4918  8.1093-19.8068 3 6581.2789105  18005140417 9 8 1    17 017 3     
  609209.8993  8.7175-20.1392 3 6581.0555 35  18005140417 9 9 1    1814 4 0     
  609610.1912  4.2647-18.8430 3 5949.8693 31  18005140415 115 3    16 8 8 1     
  610795.4256  0.1311 -9.8021 3 3873.7938 15  180051404 7 2 6 2     6 3 3 2     
  611283.1441  4.5415-17.0171 3 7302.7192 99  18005140416 412 4    15 7 9 4     
  612249.8371  1.1818-14.0292 3 5581.1091 23  18005140411 5 7 3    12 210 3     
  613300.5729  0.3251-13.1527 3 4332.7738 15  180051404 7 2 6 3     7 0 7 4     
  613381.1519  8.7155-19.6602 3 6581.0555105  18005140417 9 8 1    1814 5 0     
  618574.6350  1.7297-15.0001 3 5741.4267 69  18005140411 6 5 3    11 7 4 2     
  619145.7894  3.9412-16.4282 3 6969.4011 39  18005140419 713 1    20 416 1     
  623897.9951  6.9882-19.8295 3 7199.3074 31  18005140415 7 9 3    16 610 2     
  627156.3529  9.4714-19.1344 3 7885.7975 39  18005140419 416 2    18 415 4     
  629281.5569  1.9754-14.5634 3 6028.8584 75  18005140412 6 7 3    13 310 3     
  637287.4636  3.2888-14.3919 3 5728.6607 19  180051404 9 9 1 2    10 8 2 2     
  637291.6168  3.2880-13.9148 3 5728.6606 57  180051404 9 9 0 2    10 8 3 2     
  637774.1654  3.2928-17.4773 3 6613.8346 25  18005140412 9 3 3    13 7 6 4     
  639507.1544  8.9786-16.6515 3 7145.1084 75  1800514041211 2 2    1211 1 4     
