  610853.6632  0.0957 -6.3137 2   61.1886 15  25501 123 7 8 7       6 6 6       
  611243.9453  0.0617 -4.1148 2   61.1756 15  25501 123 7 8 7       6 7 7       
  611267.2010  0.0800 -1.9916 2   61.1756 17 -25501 123 7 8 8       6 7 7       
  611267.2010  0.0800 -2.0497 2   61.1748 15 -25501 123 7 8 7       6 7 6       
  611329.7080  0.0800 -2.0512 2   61.1886 15 -25501 123 7 7 7       6 6 6       
  611329.7080  0.0800 -2.1184 2   61.1892 13 -25501 123 7 7 6       6 6 5       
  611346.8528  0.0596 -3.9622 2   61.1886 13  25501 123 7 7 6       6 6 6       
  611719.7911  0.0856 -3.9707 2   61.1756 15  25501 123 7 7 7       6 7 7       
  611737.1348  0.0931 -6.0255 2   61.1756 13  25501 123 7 7 6       6 7 7       
  611743.2320  0.0918 -5.5617 2   61.1748 15  25501 123 7 7 7       6 7 6       
  611760.5757  0.0853 -4.1270 2   61.1748 13  25501 123 7 7 6       6 7 6       
  698069.0624  0.1304 -6.4100 2   81.5804 17  25501 123 8 9 8       7 7 7       
  698521.9081  0.0720 -4.0926 2   81.5653 17  25501 123 8 9 8       7 8 8       
  698544.7780  0.1500 -1.8692 2   81.5653 19 -25501 123 8 9 9       7 8 8       
  698544.7780  0.1500 -1.9204 2   81.5645 17 -25501 123 8 9 8       7 8 7       
  698607.4570  0.1000 -1.9214 2   81.5804 17 -25501 123 8 8 8       7 7 7       
  698607.4570  0.1000 -1.9796 2   81.5810 15 -25501 123 8 8 7       7 7 6       
  698625.0210  0.0699 -3.9588 2   81.5804 15  25501 123 8 8 7       7 7 7       
  699060.1692  0.1203 -3.9653 2   81.5653 17  25501 123 8 8 8       7 8 8       
  699077.8667  0.1279 -6.1296 2   81.5653 15  25501 123 8 8 7       7 8 8       
  699083.1693  0.1260 -5.6610 2   81.5645 17  25501 123 8 8 8       7 8 7       
  699100.8668  0.1201 -4.1016 2   81.5645 15  25501 123 8 8 7       7 8 7       
  785263.9064  0.1735 -6.5076 2  104.8834 19  25501 123 910 9       8 8 8       
  785779.5087  0.0792 -4.0854 2  104.8662 19  25501 123 910 9       8 9 9       
  785802.0900  0.1200 -1.7721 2  104.8662 21 -25501 123 91010       8 9 9       
  785802.0900  0.1200 -1.8179 2  104.8655 19 -25501 123 910 9       8 9 8       
  785864.9690  0.0800 -1.8186 2  104.8834 19 -25501 123 9 9 9       8 8 8       
  785864.9690  0.0800 -1.8699 2  104.8840 17 -25501 123 9 9 8       8 8 7       
  785882.8090  0.0778 -3.9663 2  104.8834 17  25501 123 9 9 8       8 8 8       
  786380.4326  0.1657 -3.9715 2  104.8662 19  25501 123 9 9 9       8 9 9       
  786398.4112  0.1730 -6.2327 2  104.8662 17  25501 123 9 9 8       8 9 9       
  786403.0914  0.1709 -5.7607 2  104.8655 19  25501 123 9 9 9       8 9 8       
  786421.0700  0.1656 -4.0923 2  104.8655 17  25501 123 9 9 8       8 9 8       
  872435.6856  0.2275 -6.6071 2  131.0971 21  25501 123101110       9 9 9       
  873014.2232  0.0863 -4.0912 2  131.0778 21  25501 123101110       91010       
  873036.3910  0.0800 -1.6964 2  131.0778 23 -25501 123101111       91010       
  873036.3910  0.0800 -1.7379 2  131.0770 21 -25501 123101110       910 9       
  873099.5370  0.1500 -1.7384 2  131.0971 21 -25501 123101010       9 9 9       
  873099.5370  0.1500 -1.7842 2  131.0977 19 -25501 1231010 9       9 9 8       
  873117.7050  0.0874 -3.9840 2  131.0971 19  25501 1231010 9       9 9 9       
  873678.0346  0.2262 -3.9881 2  131.0778 21  25501 123101010       91010       
  873696.2426  0.2329 -6.3363 2  131.0778 19  25501 1231010 9       91010       
  873700.4209  0.2313 -5.8618 2  131.0770 21  25501 123101010       910 9       
  873718.6289  0.2263 -4.0966 2  131.0770 19  25501 1231010 9       910 9       
  959581.8704  0.2984 -6.7091 2  160.2205 23  25501 123111211      101010       
  960223.5185  0.1094 -4.1086 2  160.1991 23  25501 123111211      101111       
