    12   6.29861E+01   7.17529E-01   1.70898E-01   7.29614E-01   1.83105E-01   0   1   0   1
    12   1.66832E+02   7.29614E-01   1.70898E-01   7.41699E-01   1.83105E-01   1   1   0   1
    12   7.00440E+01   8.14209E-01   1.95312E-01   8.26294E-01   2.07520E-01   0   1   0   1
    12   1.64558E+02   8.26294E-01   1.95312E-01   8.38379E-01   2.07520E-01   1   1   0   1
    12   3.72575E+02   8.38379E-01   1.95312E-01   8.50464E-01   2.07520E-01   1   1   0   1
    12   8.14576E+02   8.50464E-01   1.95312E-01   8.62549E-01   2.07520E-01   1   1   0   1
    12   1.67271E+02   8.74634E-01   2.07520E-01   8.86719E-01   2.19727E-01   1   1   0   1
    12   7.48904E+01   8.62549E-01   2.07520E-01   8.74634E-01   2.19727E-01   0   1   0   1
    12   2.14846E+02   1.16467E+00   2.80762E-01   1.17676E+00   2.92969E-01   1   1   0   1
    12   1.19522E+02   1.15259E+00   2.80762E-01   1.16467E+00   2.92969E-01   1   1   0   1
    12   3.69812E+02   1.12842E+00   2.68555E-01   1.14050E+00   2.80762E-01   1   1   0   1
    12   6.52373E+01   1.14050E+00   2.80762E-01   1.15259E+00   2.92969E-01   0   1   0   1
    12   3.62418E+02   1.08008E+00   2.56348E-01   1.09216E+00   2.68555E-01   1   1   0   1
    12   1.10306E+02   1.10425E+00   2.68555E-01   1.11633E+00   2.80762E-01   1   1   0   1
    12   2.03999E+02   1.11633E+00   2.68555E-01   1.12842E+00   2.80762E-01   1   1   0   1
    12   5.84141E+01   1.09216E+00   2.68555E-01   1.10425E+00   2.80762E-01   0   1   0   1
    11   2.37164E+03   1.17676E+00   2.68555E-01   1.20093E+00   2.92969E-01   2   1   0   1
    11   9.61545E+01   1.20093E+00   2.92969E-01   1.22510E+00   3.17383E-01   0   1   0   1
    11   2.84310E+02   1.22510E+00   2.92969E-01   1.24927E+00   3.17383E-01   1   1   0   1
    11   7.90080E+02   1.24927E+00   2.92969E-01   1.27344E+00   3.17383E-01   1   1   0   1
    12   7.57217E+02   8.98804E-01   2.07520E-01   9.10889E-01   2.19727E-01   1   1   0   1
    12   3.61498E+02   8.86719E-01   2.07520E-01   8.98804E-01   2.19727E-01   1   1   0   1
    12   8.05188E+01   9.10889E-01   2.19727E-01   9.22974E-01   2.31934E-01   0   1   0   1
    12   1.71850E+02   9.22974E-01   2.19727E-01   9.35059E-01   2.31934E-01   1   1   0   1
    12   1.77989E+02   9.71313E-01   2.31934E-01   9.83398E-01   2.44141E-01   1   1   0   1
    12   8.68916E+01   9.59229E-01   2.31934E-01   9.71313E-01   2.44141E-01   0   1   0   1
    12   3.56101E+02   9.35059E-01   2.19727E-01   9.47144E-01   2.31934E-01   1   1   0   1
    12   7.17462E+02   9.47144E-01   2.19727E-01   9.59229E-01   2.31934E-01   1   1   0   1
    12   6.90387E+02   9.95483E-01   2.31934E-01   1.00757E+00   2.44141E-01   1   1   0   1
    12   3.55020E+02   9.83398E-01   2.31934E-01   9.95483E-01   2.44141E-01   1   1   0   1
    12   3.57337E+02   1.03174E+00   2.44141E-01   1.04382E+00   2.56348E-01   1   1   0   1
    12   5.21536E+01   1.04382E+00   2.56348E-01   1.05591E+00   2.68555E-01   0   1   0   1
    12   1.94187E+02   1.06799E+00   2.56348E-01   1.08008E+00   2.68555E-01   1   1   0   1
    12   1.01794E+02   1.05591E+00   2.56348E-01   1.06799E+00   2.68555E-01   1   1   0   1
    12   9.39872E+01   1.00757E+00   2.44141E-01   1.01965E+00   2.56348E-01   0   1   0   1
    12   1.85483E+02   1.01965E+00   2.44141E-01   1.03174E+00   2.56348E-01   1   1   0   1
    11   7.81180E+02   1.53931E+00   3.66211E-01   1.56348E+00   3.90625E-01   1   1   0   1
    11   3.44370E+02   1.51514E+00   3.66211E-01   1.53931E+00   3.90625E-01   1   1   0   1
    11   1.45813E+02   1.49097E+00   3.66211E-01   1.51514E+00   3.90625E-01   1   1   0   1
    11   5.91500E+01   1.46680E+00   3.66211E-01   1.49097E+00   3.90625E-01   0   1   0   1
    11   1.88783E+03   1.37012E+00   3.17383E-01   1.39429E+00   3.41797E-01   1   1   0   1
    11   3.19780E+02   1.41846E+00   3.41797E-01   1.44263E+00   3.66211E-01   1   1   0   1
    11   7.69562E+02   1.44263E+00   3.41797E-01   1.46680E+00   3.66211E-01   1   1   0   1
    11   1.26892E+02   1.39429E+00   3.41797E-01   1.41846E+00   3.66211E-01   0   1   0   1
    11   2.07274E+03   1.27344E+00   2.92969E-01   1.29761E+00   3.17383E-01   1   1   0   1
    11   1.10357E+02   1.29761E+00   3.17383E-01   1.32178E+00   3.41797E-01   0   1   0   1
    11   7.70887E+02   1.34595E+00   3.17383E-01   1.37012E+00   3.41797E-01   1   1   0   1
    11   2.99538E+02   1.32178E+00   3.17383E-01   1.34595E+00   3.41797E-01   1   1   0   1
    11   1.91075E+02   1.68433E+00   4.15039E-01   1.70850E+00   4.39453E-01   1   1   0   1
    11   8.71774E+01   1.66016E+00   4.15039E-01   1.68433E+00   4.39453E-01   0   1   0   1
    11   8.32271E+02   1.73267E+00   4.15039E-01   1.75684E+00   4.39453E-01   1   1   0   1
    11   4.05106E+02   1.70850E+00   4.15039E-01   1.73267E+00   4.39453E-01   1   1   0   1
    11   4.40819E+02   1.80518E+00   4.39453E-01   1.82935E+00   4.63867E-01   1   1   0   1
    11   6.00982E+01   1.82935E+00   4.63867E-01   1.85352E+00   4.88281E-01   0   1   0   1
    11   1.04231E+02   1.75684E+00   4.39453E-01   1.78101E+00   4.63867E-01   0   1   0   1
    11   2.17545E+02   1.78101E+00   4.39453E-01   1.80518E+00   4.63867E-01   1   1   0   1
    11   4.79918E+02   1.90186E+00   4.63867E-01   1.92603E+00   4.88281E-01   1   1   0   1
    11   2.46653E+02   1.87769E+00   4.63867E-01   1.90186E+00   4.88281E-01   1   1   0   1
    11   1.23456E+02   1.85352E+00   4.63867E-01   1.87769E+00   4.88281E-01   1   1   0   1
    11   1.44950E+02   1.95020E+00   4.88281E-01   1.97437E+00   5.12695E-01   1   1   0   1
    11   2.78448E+02   1.97437E+00   4.88281E-01   1.99854E+00   5.12695E-01   1   1   0   1
    11   5.22316E+02   1.99854E+00   4.88281E-01   2.02271E+00   5.12695E-01   1   1   0   1
    11   8.90119E+01   2.02271E+00   5.12695E-01   2.04688E+00   5.37109E-01   0   1   0   1
    11   7.35957E+01   1.92603E+00   4.88281E-01   1.95020E+00   5.12695E-01   0   1   0   1
    11   7.21895E+01   1.56348E+00   3.90625E-01   1.58765E+00   4.15039E-01   0   1   0   1
    11   1.67186E+02   1.58765E+00   3.90625E-01   1.61182E+00   4.15039E-01   1   1   0   1
    11   3.72899E+02   1.61182E+00   3.90625E-01   1.63599E+00   4.15039E-01   1   1   0   1
    11   8.02728E+02   1.63599E+00   3.90625E-01   1.66016E+00   4.15039E-01   1   1   0   1
    10   1.42067E+03   2.62695E+00   6.34766E-01   2.67529E+00   6.83594E-01   1   1   0   1
    10   2.83116E+02   2.72363E+00   6.83594E-01   2.77197E+00   7.32422E-01   1   1   0   1
    10   6.71160E+02   2.77197E+00   6.83594E-01   2.82031E+00   7.32422E-01   1   1   0   1
    10   1.13944E+02   2.67529E+00   6.83594E-01   2.72363E+00   7.32422E-01   0   1   0   1
    10   1.33700E+03   2.43359E+00   5.85938E-01   2.48193E+00   6.34766E-01   1   1   0   1
    10   8.50304E+01   2.48193E+00   6.34766E-01   2.53027E+00   6.83594E-01   0   1   0   1
    10   5.85577E+02   2.57861E+00   6.34766E-01   2.62695E+00   6.83594E-01   1   1   0   1
    10   2.29349E+02   2.53027E+00   6.34766E-01   2.57861E+00   6.83594E-01   1   1   0   1
    11   1.26004E+02   2.21606E+00   5.61523E-01   2.24023E+00   5.85938E-01   1   1   0   1
    11   6.95695E+01   2.19189E+00   5.61523E-01   2.21606E+00   5.85938E-01   0   1   0   1
    11   1.95074E+02   2.14355E+00   5.37109E-01   2.16772E+00   5.61523E-01   1   1   0   1
    11   3.50264E+02   2.16772E+00   5.37109E-01   2.19189E+00   5.61523E-01   1   1   0   1
    11   3.12974E+02   2.07104E+00   5.12695E-01   2.09521E+00   5.37109E-01   1   1   0   1
    11   1.68797E+02   2.04688E+00   5.12695E-01   2.07104E+00   5.37109E-01   1   1   0   1
    11   5.68644E+01   2.09521E+00   5.37109E-01   2.11938E+00   5.61523E-01   0   1   0   1
    11   1.06450E+02   2.11938E+00   5.37109E-01   2.14355E+00   5.61523E-01   1   1   0   1
    11   3.90346E+02   2.26440E+00   5.61523E-01   2.28857E+00   5.85938E-01   1   1   0   1
    11   2.23844E+02   2.24023E+00   5.61523E-01   2.26440E+00   5.85938E-01   1   1   0   1
    11   8.40660E+01   2.28857E+00   5.85938E-01   2.31274E+00   6.10352E-01   0   1   0   1
    11   1.47757E+02   2.31274E+00   5.85938E-01   2.33691E+00   6.10352E-01   1   1   0   1
    11   5.04664E+01   2.33691E+00   6.10352E-01   2.38525E+00   6.34766E-01   0   1   0   1
    10   5.09948E+02   2.38525E+00   5.85938E-01   2.43359E+00   6.34766E-01   2   1   0   1
    10   7.66666E+02   2.96533E+00   7.32422E-01   3.01367E+00   7.81250E-01   1   1   0   1
    10   3.44877E+02   2.91699E+00   7.32422E-01   2.96533E+00   7.81250E-01   1   1   0   1
    10   1.48956E+02   2.86865E+00   7.32422E-01   2.91699E+00   7.81250E-01   1   1   0   1
    10   6.16071E+01   2.82031E+00   7.32422E-01   2.86865E+00   7.81250E-01   0   1   0   1
    10   8.42763E+01   3.01367E+00   7.81250E-01   3.06201E+00   8.30078E-01   0   1   0   1
    10   1.90563E+02   3.06201E+00   7.81250E-01   3.11035E+00   8.30078E-01   1   1   0   1
    10   4.14955E+02   3.11035E+00   7.81250E-01   3.15869E+00   8.30078E-01   1   1   0   1
    10   5.07688E+01   3.15869E+00   8.30078E-01   3.20703E+00   8.78906E-01   0   1   0   1
    10   2.39194E+02   3.25537E+00   8.30078E-01   3.30371E+00   8.78906E-01   1   1   0   1
    10   1.12143E+02   3.20703E+00   8.30078E-01   3.25537E+00   8.78906E-01   1   1   0   1
    10   4.93602E+02   3.30371E+00   8.30078E-01   3.35205E+00   8.78906E-01   1   1   0   1
    10   6.97178E+01   3.35205E+00   8.78906E-01   3.40039E+00   9.27734E-01   0   1   0   1
    10   5.81000E+02   3.49707E+00   8.78906E-01   3.54541E+00   9.27734E-01   1   1   0   1
    10   9.31401E+01   3.54541E+00   9.27734E-01   3.59375E+00   9.76562E-01   0   1   0   1
    10   1.45691E+02   3.40039E+00   8.78906E-01   3.44873E+00   9.27734E-01   1   1   0   1
    10   2.95219E+02   3.44873E+00   8.78906E-01   3.49707E+00   9.27734E-01   1   1   0   1
     9   2.61858E+02   4.85059E+00   1.26953E+00   4.94727E+00   1.36719E+00   1   1   0   1
     9   9.84472E+01   4.75391E+00   1.26953E+00   4.85059E+00   1.36719E+00   0   1   0   1
     9   6.58289E+02   4.94727E+00   1.26953E+00   5.04395E+00   1.36719E+00   1   1   0   1
     9   5.86077E+01   5.04395E+00   1.36719E+00   5.14062E+00   1.46484E+00   0   1   0   1
    10   5.66071E+01   4.36719E+00   1.17188E+00   4.41553E+00   1.22070E+00   0   1   0   1
    10   9.95808E+01   4.41553E+00   1.17188E+00   4.46387E+00   1.22070E+00   1   1   0   1
    10   1.71988E+02   4.46387E+00   1.17188E+00   4.51221E+00   1.22070E+00   1   1   0   1
    10   2.91852E+02   4.51221E+00   1.17188E+00   4.56055E+00   1.22070E+00   1   1   0   1
    10   1.26391E+02   4.60889E+00   1.22070E+00   4.65723E+00   1.26953E+00   1   1   0   1
    10   7.40746E+01   4.56055E+00   1.22070E+00   4.60889E+00   1.26953E+00   0   1   0   1
    10   3.09077E+02   4.65723E+00   1.22070E+00   4.75391E+00   1.26953E+00   1   1   0   1
    10   3.58940E+02   3.64209E+00   9.27734E-01   3.69043E+00   9.76562E-01   1   1   0   1
    10   1.85358E+02   3.59375E+00   9.27734E-01   3.64209E+00   9.76562E-01   1   1   0   1
    10   2.31525E+02   3.78711E+00   9.76562E-01   3.83545E+00   1.02539E+00   1   1   0   1
    10   4.30598E+02   3.83545E+00   9.76562E-01   3.88379E+00   1.02539E+00   1   1   0   1
    10   1.55184E+02   3.93213E+00   1.02539E+00   3.98047E+00   1.07422E+00   1   1   0   1
    10   8.27238E+01   3.88379E+00   1.02539E+00   3.93213E+00   1.07422E+00   0   1   0   1
    10   6.21394E+01   3.69043E+00   9.76562E-01   3.73877E+00   1.02539E+00   0   1   0   1
    10   1.21490E+02   3.73877E+00   9.76562E-01   3.78711E+00   1.02539E+00   1   1   0   1
    10   2.40058E+02   4.31885E+00   1.12305E+00   4.36719E+00   1.17188E+00   1   1   0   1
    10   1.37279E+02   4.27051E+00   1.12305E+00   4.31885E+00   1.17188E+00   1   1   0   1
    10   3.44618E+02   4.17383E+00   1.07422E+00   4.22217E+00   1.12305E+00   1   1   0   1
    10   7.69915E+01   4.22217E+00   1.12305E+00   4.27051E+00   1.17188E+00   0   1   0   1
    10   2.84520E+02   3.98047E+00   1.02539E+00   4.02881E+00   1.07422E+00   1   1   0   1
    10   1.07642E+02   4.07715E+00   1.07422E+00   4.12549E+00   1.12305E+00   1   1   0   1
    10   1.94596E+02   4.12549E+00   1.07422E+00   4.17383E+00   1.12305E+00   1   1   0   1
    10   5.82724E+01   4.02881E+00   1.07422E+00   4.07715E+00   1.12305E+00   0   1   0   1
     9   4.90252E+02   5.62402E+00   1.46484E+00   5.72070E+00   1.56250E+00   1   1   0   1
     9   2.17527E+02   5.52734E+00   1.46484E+00   5.62402E+00   1.56250E+00   1   1   0   1
     9   8.45629E+02   5.33398E+00   1.36719E+00   5.43066E+00   1.46484E+00   1   1   0   1
     9   9.23899E+01   5.43066E+00   1.46484E+00   5.52734E+00   1.56250E+00   0   1   0   1
     9   1.50012E+02   5.14062E+00   1.36719E+00   5.23730E+00   1.46484E+00   1   1   0   1
     9   3.64779E+02   5.23730E+00   1.36719E+00   5.33398E+00   1.46484E+00   1   1   0   1
     9   6.04862E+01   5.72070E+00   1.56250E+00   5.81738E+00   1.66016E+00   0   1   0   1
     9   1.38057E+02   5.81738E+00   1.56250E+00   5.91406E+00   1.66016E+00   1   1   0   1
     9   3.02728E+02   5.91406E+00   1.56250E+00   6.01074E+00   1.66016E+00   1   1   0   1
     9   6.39280E+02   6.01074E+00   1.56250E+00   6.10742E+00   1.66016E+00   1   1   0   1
     9   1.97336E+02   6.20410E+00   1.66016E+00   6.30078E+00   1.75781E+00   1   1   0   1
     9   9.24096E+01   6.10742E+00   1.66016E+00   6.20410E+00   1.75781E+00   0   1   0   1
     9   4.07019E+02   6.30078E+00   1.66016E+00   6.39746E+00   1.75781E+00   1   1   0   1
     9   1.34792E+02   6.49414E+00   1.75781E+00   6.59082E+00   1.85547E+00   1   1   0   1
     9   2.71744E+02   6.59082E+00   1.75781E+00   6.68750E+00   1.85547E+00   1   1   0   1
     9   6.47482E+01   6.39746E+00   1.75781E+00   6.49414E+00   1.85547E+00   0   1   0   1
     9   3.26236E+02   8.33105E+00   2.24609E+00   8.42773E+00   2.34375E+00   1   1   0   1
     9   1.90399E+02   8.23438E+00   2.24609E+00   8.33105E+00   2.34375E+00   1   1   0   1
     9   1.56638E+02   9.20117E+00   2.53906E+00   9.29785E+00   2.63672E+00   1   1   0   1
     9   2.53757E+02   9.29785E+00   2.53906E+00   9.39453E+00   2.63672E+00   1   1   0   1
     9   5.69125E+01   9.00781E+00   2.53906E+00   9.10449E+00   2.63672E+00   0   1   0   1
     9   9.51890E+01   9.10449E+00   2.53906E+00   9.20117E+00   2.63672E+00   1   1   0   1
     8   5.69236E+02   9.58789E+00   2.53906E+00   9.78125E+00   2.73438E+00   1   1   0   1
     8   2.35226E+02   9.39453E+00   2.53906E+00   9.58789E+00   2.73438E+00   1   1   0   1
     9   8.60531E+01   8.42773E+00   2.34375E+00   8.52441E+00   2.44141E+00   0   1   0   1
     9   1.48094E+02   8.52441E+00   2.34375E+00   8.62109E+00   2.44141E+00   1   1   0   1
     9   2.50233E+02   8.62109E+00   2.34375E+00   8.71777E+00   2.44141E+00   1   1   0   1
     9   6.93478E+01   8.71777E+00   2.44141E+00   8.81445E+00   2.53906E+00   0   1   0   1
     9   1.96083E+02   8.91113E+00   2.44141E+00   9.00781E+00   2.53906E+00   1   1   0   1
     9   1.17621E+02   8.81445E+00   2.44141E+00   8.91113E+00   2.53906E+00   1   1   0   1
     9   3.62553E+02   6.97754E+00   1.85547E+00   7.07422E+00   1.95312E+00   1   1   0   1
     9   1.89090E+02   6.88086E+00   1.85547E+00   6.97754E+00   1.95312E+00   1   1   0   1
     9   5.31466E+02   6.68750E+00   1.75781E+00   6.78418E+00   1.85547E+00   1   1   0   1
     9   9.58803E+01   6.78418E+00   1.85547E+00   6.88086E+00   1.95312E+00   0   1   0   1
     9   7.06543E+01   7.07422E+00   1.95312E+00   7.17090E+00   2.05078E+00   0   1   0   1
     9   1.36426E+02   7.17090E+00   1.95312E+00   7.26758E+00   2.05078E+00   1   1   0   1
     9   2.56606E+02   7.26758E+00   1.95312E+00   7.36426E+00   2.05078E+00   1   1   0   1
     9   5.37000E+01   7.36426E+00   2.05078E+00   7.46094E+00   2.14844E+00   0   1   0   1
     9   1.08974E+02   8.13770E+00   2.24609E+00   8.23438E+00   2.34375E+00   1   1   0   1
     9   6.11114E+01   8.04102E+00   2.24609E+00   8.13770E+00   2.34375E+00   0   1   0   1
     9   1.41174E+02   7.84766E+00   2.14844E+00   7.94434E+00   2.24609E+00   1   1   0   1
     9   2.50563E+02   7.94434E+00   2.14844E+00   8.04102E+00   2.24609E+00   1   1   0   1
     9   1.87616E+02   7.55762E+00   2.05078E+00   7.65430E+00   2.14844E+00   1   1   0   1
     9   1.01608E+02   7.46094E+00   2.05078E+00   7.55762E+00   2.14844E+00   1   1   0   1
     9   3.38457E+02   7.65430E+00   2.05078E+00   7.75098E+00   2.14844E+00   1   1   0   1
     9   7.78283E+01   7.75098E+00   2.14844E+00   7.84766E+00   2.24609E+00   0   1   0   1
     8   5.07728E+02   1.09414E+01   2.92969E+00   1.11348E+01   3.12500E+00   1   1   0   1
     8   2.34980E+02   1.07480E+01   2.92969E+00   1.09414E+01   3.12500E+00   1   1   0   1
     8   1.04245E+02   1.05547E+01   2.92969E+00   1.07480E+01   3.12500E+00   0   1   0   1
     8   3.54398E+02   1.01680E+01   2.73438E+00   1.03613E+01   2.92969E+00   1   1   0   1
     8   7.89388E+02   1.03613E+01   2.73438E+00   1.05547E+01   2.92969E+00   1   1   0   1
     8   6.19085E+01   9.78125E+00   2.73438E+00   9.97461E+00   2.92969E+00   0   1   0   1
     8   1.51873E+02   9.97461E+00   2.73438E+00   1.01680E+01   2.92969E+00   1   1   0   1
     8   7.53048E+01   1.11348E+01   3.12500E+00   1.13281E+01   3.32031E+00   0   1   0   1
     8   1.64269E+02   1.13281E+01   3.12500E+00   1.15215E+01   3.32031E+00   1   1   0   1
     8   3.44767E+02   1.15215E+01   3.12500E+00   1.17148E+01   3.32031E+00   1   1   0   1
     8   1.20095E+02   1.19082E+01   3.32031E+00   1.21016E+01   3.51562E+00   1   1   0   1
     8   5.67866E+01   1.17148E+01   3.32031E+00   1.19082E+01   3.51562E+00   0   1   0   1
     8   4.84136E+02   1.22949E+01   3.32031E+00   1.24883E+01   3.51562E+00   1   1   0   1
     8   2.45170E+02   1.21016E+01   3.32031E+00   1.22949E+01   3.51562E+00   1   1   0   1
     8   9.12119E+01   1.24883E+01   3.51562E+00   1.26816E+01   3.71094E+00   0   1   0   1
     8   1.81371E+02   1.26816E+01   3.51562E+00   1.28750E+01   3.71094E+00   1   1   0   1
     8   1.83198E+02   1.59688E+01   4.49219E+00   1.61621E+01   4.68750E+00   1   1   0   1
     8   1.75841E+02   1.79023E+01   5.07812E+00   1.80957E+01   5.27344E+00   1   1   0   1
     8   5.92407E+01   1.80957E+01   5.27344E+00   1.82891E+01   5.46875E+00   0   1   0   1
     8   6.73294E+01   1.75156E+01   5.07812E+00   1.77090E+01   5.27344E+00   0   1   0   1
     8   1.09671E+02   1.77090E+01   5.07812E+00   1.79023E+01   5.27344E+00   1   1   0   1
     7   7.48269E+02   1.86758E+01   5.07812E+00   1.90625E+01   5.46875E+00   2   1   0   1
     8   1.33807E+02   1.82891E+01   5.27344E+00   1.86758E+01   5.46875E+00   1   1   0   1
     8   5.29008E+01   1.61621E+01   4.68750E+00   1.63555E+01   4.88281E+00   0   1   0   1
     8   9.04905E+01   1.63555E+01   4.68750E+00   1.65488E+01   4.88281E+00   1   1   0   1
     8   1.51919E+02   1.65488E+01   4.68750E+00   1.67422E+01   4.88281E+00   1   1   0   1
     8   2.50521E+02   1.67422E+01   4.68750E+00   1.69355E+01   4.88281E+00   1   1   0   1
     8   7.75012E+01   1.69355E+01   4.88281E+00   1.71289E+01   5.07812E+00   0   1   0   1
     8   2.08254E+02   1.73223E+01   4.88281E+00   1.75156E+01   5.07812E+00   1   1   0   1
     8   1.28115E+02   1.71289E+01   4.88281E+00   1.73223E+01   5.07812E+00   1   1   0   1
     8   2.61731E+02   1.34551E+01   3.71094E+00   1.36484E+01   3.90625E+00   1   1   0   1
     8   1.38814E+02   1.32617E+01   3.71094E+00   1.34551E+01   3.90625E+00   1   1   0   1
     8   3.49778E+02   1.28750E+01   3.51562E+00   1.30684E+01   3.71094E+00   1   1   0   1
     8   7.15726E+01   1.30684E+01   3.71094E+00   1.32617E+01   3.90625E+00   0   1   0   1
     8   5.77612E+01   1.36484E+01   3.90625E+00   1.38418E+01   4.10156E+00   0   1   0   1
     8   1.09413E+02   1.38418E+01   3.90625E+00   1.40352E+01   4.10156E+00   1   1   0   1
     8   2.01909E+02   1.40352E+01   3.90625E+00   1.42285E+01   4.10156E+00   1   1   0   1
     8   3.63473E+02   1.42285E+01   3.90625E+00   1.44219E+01   4.10156E+00   1   1   0   1
     8   1.07365E+02   1.57754E+01   4.49219E+00   1.59688E+01   4.68750E+00   1   1   0   1
     8   6.16748E+01   1.55820E+01   4.49219E+00   1.57754E+01   4.68750E+00   0   1   0   1
     8   1.29713E+02   1.51953E+01   4.29688E+00   1.53887E+01   4.49219E+00   1   1   0   1
     8   2.25130E+02   1.53887E+01   4.29688E+00   1.55820E+01   4.49219E+00   1   1   0   1
     8   1.59959E+02   1.46152E+01   4.10156E+00   1.48086E+01   4.29688E+00   1   1   0   1
     8   8.84710E+01   1.44219E+01   4.10156E+00   1.46152E+01   4.29688E+00   0   1   0   1
     8   2.82623E+02   1.48086E+01   4.10156E+00   1.50020E+01   4.29688E+00   1   1   0   1
     8   7.31498E+01   1.50020E+01   4.29688E+00   1.51953E+01   4.49219E+00   0   1   0   1
     7   3.65292E+02   2.09961E+01   5.85938E+00   2.13828E+01   6.25000E+00   1   1   0   1
     7   1.71348E+02   2.06094E+01   5.85938E+00   2.09961E+01   6.25000E+00   1   1   0   1
     7   5.09130E+02   1.98359E+01   5.46875E+00   2.02227E+01   5.85938E+00   1   1   0   1
     7   7.69694E+01   2.02227E+01   5.85938E+00   2.06094E+01   6.25000E+00   0   1   0   1
     7   9.94025E+01   1.90625E+01   5.46875E+00   1.94492E+01   5.85938E+00   0   1   0   1
     7   2.30435E+02   1.94492E+01   5.46875E+00   1.98359E+01   5.85938E+00   1   1   0   1
     7   6.19665E+01   2.13828E+01   6.25000E+00   2.17695E+01   6.64062E+00   0   1   0   1
     7   1.32863E+02   2.17695E+01   6.25000E+00   2.21562E+01   6.64062E+00   1   1   0   1
     7   2.73934E+02   2.21562E+01   6.25000E+00   2.25430E+01   6.64062E+00   1   1   0   1
     7   5.15191E+01   2.25430E+01   6.64062E+00   2.29297E+01   7.03125E+00   0   1   0   1
     7   2.13187E+02   2.33164E+01   6.64062E+00   2.37031E+01   7.03125E+00   1   1   0   1
     7   1.06681E+02   2.29297E+01   6.64062E+00   2.33164E+01   7.03125E+00   1   1   0   1
     7   4.12028E+02   2.37031E+01   6.64062E+00   2.40898E+01   7.03125E+00   1   1   0   1
     7   1.71192E+02   2.44766E+01   7.03125E+00   2.48633E+01   7.42188E+00   1   1   0   1
     7   3.22268E+02   2.48633E+01   7.03125E+00   2.52500E+01   7.42188E+00   1   1   0   1
     7   8.82030E+01   2.40898E+01   7.03125E+00   2.44766E+01   7.42188E+00   0   1   0   1
     7   1.21078E+02   3.53047E+01   1.05469E+01   3.60781E+01   1.09375E+01   0   1   0   1
     7   2.09146E+02   3.45312E+01   1.01562E+01   3.53047E+01   1.05469E+01   1   1   0   1
