  3.73290e+12  3.09597e+11  8.61895e-16      738.951
  3.73718e+12  2.52862e+11  8.82791e-16      734.910
  3.74059e+12  1.96067e+11  8.99872e-16      741.414
  3.74313e+12  1.39228e+11  9.12899e-16      740.752
  3.74481e+12  8.23562e+10  9.21689e-16      736.283
  3.74563e+12  2.54656e+10  9.26115e-16      732.808
  3.72858e+12  3.66341e+11  8.37165e-16      741.937
  3.73372e+12  3.09665e+11  8.61583e-16      738.002
  3.73799e+12  2.52917e+11  8.82475e-16      731.060
  3.74140e+12  1.96110e+11  8.99553e-16      741.608
  3.74395e+12  1.39258e+11  9.12578e-16      736.956
  3.74563e+12  8.23742e+10  9.21366e-16      734.869
  3.74645e+12  2.54711e+10  9.25792e-16      730.845
  3.72940e+12  3.66421e+11  8.36857e-16      738.068
  3.73453e+12  3.09732e+11  8.61271e-16      735.013
  3.73881e+12  2.52972e+11  8.82160e-16      731.018
  3.74222e+12  1.96153e+11  8.99234e-16      736.842
  3.74477e+12  1.39289e+11  9.12257e-16      736.262
  3.74645e+12  8.23921e+10  9.21043e-16      730.984
  3.74727e+12  2.54767e+10  9.25468e-16      729.169
  3.73021e+12  3.66501e+11  8.36550e-16      739.066
  3.73535e+12  3.09800e+11  8.60960e-16      731.521
  3.73962e+12  2.53027e+11  8.81844e-16      730.486
  3.74304e+12  1.96196e+11  8.98915e-16      734.740
  3.74558e+12  1.39319e+11  9.11936e-16      733.420
  3.74727e+12  8.24101e+10  9.20720e-16      732.212
  3.74809e+12  2.54822e+10  9.25144e-16      727.101
  3.72503e+12  4.23211e+11  8.08644e-16      732.240
  3.73103e+12  3.66582e+11  8.36243e-16      736.475
  3.73617e+12  3.09868e+11  8.60648e-16      729.182
  3.74044e+12  2.53082e+11  8.81528e-16      727.847
  3.74385e+12  1.96239e+11  8.98597e-16      731.614
  3.74640e+12  1.39349e+11  9.11615e-16      732.024
  3.74809e+12  8.24281e+10  9.20398e-16      729.652
  3.74891e+12  2.54878e+10  9.24821e-16      727.642
  3.72584e+12  4.23303e+11  8.08343e-16      732.276
  3.73184e+12  3.66662e+11  8.35936e-16      736.344
  3.73698e+12  3.09935e+11  8.60336e-16      728.425
  3.74126e+12  2.53138e+11  8.81213e-16      726.559
  3.74467e+12  1.96281e+11  8.98278e-16      729.875
  3.74722e+12  1.39380e+11  9.11294e-16      729.026
  3.74891e+12  8.24461e+10  9.20075e-16      733.186
  3.74972e+12  2.54934e+10  9.24498e-16      726.903
  3.72666e+12  4.23396e+11  8.08041e-16      731.150
  3.73266e+12  3.66742e+11  8.35629e-16      734.085
  3.73780e+12  3.10003e+11  8.60025e-16      728.404
  3.74207e+12  2.53193e+11  8.80897e-16      724.315
  3.74549e+12  1.96324e+11  8.97960e-16      729.123
  3.74804e+12  1.39410e+11  9.10973e-16      730.157
  3.74972e+12  8.24641e+10  9.19753e-16      727.543
  3.75054e+12  2.54989e+10  9.24175e-16      722.428
  3.72747e+12  4.23488e+11  8.07740e-16      729.989
  3.73347e+12  3.66822e+11  8.35323e-16      734.301
  3.73861e+12  3.10071e+11  8.59713e-16      725.557
  3.74289e+12  2.53248e+11  8.80582e-16      721.263
  3.74631e+12  1.96367e+11  8.97641e-16      726.795
  3.74886e+12  1.39441e+11  9.10652e-16      728.030
  3.75054e+12  8.24821e+10  9.19431e-16      724.035
  3.75136e+12  2.55045e+10  9.23852e-16      721.230
  3.72828e+12  4.23581e+11  8.07439e-16      729.718
  3.73429e+12  3.66902e+11  8.35016e-16      728.128
  3.73943e+12  3.10138e+11  8.59402e-16      723.027
  3.74371e+12  2.53304e+11  8.80267e-16      720.182
  3.74712e+12  1.96410e+11  8.97323e-16      725.679
  3.74968e+12  1.39471e+11  9.10332e-16      723.722
  3.75136e+12  8.25001e+10  9.19108e-16      722.518
  3.75218e+12  2.55101e+10  9.23529e-16      716.716
  3.72910e+12  4.23673e+11  8.07138e-16      724.440
  3.73510e+12  3.66982e+11  8.34709e-16      729.682
  3.74025e+12  3.10206e+11  8.59091e-16      723.622
  3.74453e+12  2.53359e+11  8.79952e-16      720.389
  3.74794e+12  1.96453e+11  8.97005e-16      719.912
  3.75049e+12  1.39502e+11  9.10011e-16      720.420
  3.75218e+12  8.25182e+10  9.18786e-16      723.629
  3.75300e+12  2.55156e+10  9.23206e-16      713.175
  3.72991e+12  4.23766e+11  8.06837e-16      723.036
  3.73592e+12  3.67062e+11  8.34403e-16      728.289
  3.74106e+12  3.10274e+11  8.58780e-16      720.694
  3.74534e+12  2.53414e+11  8.79637e-16      718.080
  3.74876e+12  1.96496e+11  8.96687e-16      720.455
  3.75131e+12  1.39532e+11  9.09691e-16      715.979
  3.75300e+12  8.25362e+10  9.18465e-16      718.191
  3.75382e+12  2.55212e+10  9.22883e-16      714.865
  3.73073e+12  4.23858e+11  8.06536e-16      720.799
  3.73673e+12  3.67142e+11  8.34097e-16      724.525
  3.74188e+12  3.10341e+11  8.58469e-16      719.731
  3.74616e+12  2.53470e+11  8.79322e-16      718.385
  3.74958e+12  1.96539e+11  8.96369e-16      714.902
  3.75213e+12  1.39563e+11  9.09370e-16      715.044
  3.75382e+12  8.25542e+10  9.18143e-16      716.216
  3.75464e+12  2.55268e+10  9.22561e-16      712.283
  3.73154e+12  4.23951e+11  8.06235e-16      721.587
  3.73755e+12  3.67222e+11  8.33790e-16      720.707
  3.74270e+12  3.10409e+11  8.58158e-16      718.538
  3.74698e+12  2.53525e+11  8.79007e-16      717.865
  3.75040e+12  1.96582e+11  8.96051e-16      712.978
  3.75295e+12  1.39593e+11  9.09050e-16      713.357
  3.75464e+12  8.25722e+10  9.17821e-16      711.347
  3.75546e+12  2.55324e+10  9.22238e-16      709.140
  3.72548e+12  4.80686e+11  7.75561e-16      715.997
  3.73236e+12  4.24043e+11  8.05934e-16      717.321
  3.73837e+12  3.67303e+11  8.33484e-16      719.778
  3.74351e+12  3.10477e+11  8.57847e-16      717.842
  3.74780e+12  2.53580e+11  8.78693e-16      716.085
  3.75122e+12  1.96625e+11  8.95733e-16      714.887
  3.75377e+12  1.39624e+11  9.08730e-16      710.513
  3.75546e+12  8.25903e+10  9.17499e-16      712.315
  3.75628e+12  2.55379e+10  9.21916e-16      708.045
  3.72630e+12  4.80791e+11  7.75267e-16      713.879
  3.73317e+12  4.24136e+11  8.05634e-16      714.944
  3.73918e+12  3.67383e+11  8.33178e-16      715.803
  3.74433e+12  3.10545e+11  8.57537e-16      711.858
  3.74862e+12  2.53636e+11  8.78378e-16      716.871
  3.75204e+12  1.96668e+11  8.95416e-16      712.212
  3.75459e+12  1.39654e+11  9.08410e-16      708.879
  3.75628e+12  8.26083e+10  9.17178e-16      711.756
  3.75710e+12  2.55435e+10  9.21594e-16      709.311
  3.72711e+12  4.80896e+11  7.74973e-16      715.521
  3.73399e+12  4.24229e+11  8.05333e-16      716.078
  3.74000e+12  3.67463e+11  8.32872e-16      713.577
  3.74515e+12  3.10613e+11  8.57226e-16      709.674
  3.74943e+12  2.53691e+11  8.78064e-16      712.095
  3.75286e+12  1.96710e+11  8.95098e-16      707.038
  3.75541e+12  1.39684e+11  9.08090e-16      709.215
  3.75710e+12  8.26263e+10  9.16857e-16      711.392
  3.75792e+12  2.55491e+10  9.21271e-16      710.289
  3.72792e+12  4.81001e+11  7.74678e-16      714.630
  3.73480e+12  4.24321e+11  8.05033e-16      715.364
  3.74082e+12  3.67543e+11  8.32567e-16      714.420
  3.74597e+12  3.10680e+11  8.56916e-16      708.917
  3.75025e+12  2.53746e+11  8.77750e-16      707.143
  3.75367e+12  1.96753e+11  8.94781e-16      707.568
  3.75623e+12  1.39715e+11  9.07771e-16      708.198
  3.75792e+12  8.26444e+10  9.16535e-16      708.491
  3.75874e+12  2.55547e+10  9.20949e-16      707.131
  3.72874e+12  4.81106e+11  7.74384e-16      708.279
  3.73562e+12  4.24414e+11  8.04732e-16      710.232
  3.74163e+12  3.67623e+11  8.32261e-16      709.603
  3.74678e+12  3.10748e+11  8.56605e-16      701.808
  3.75107e+12  2.53802e+11  8.77435e-16      703.926
  3.75449e+12  1.96796e+11  8.94464e-16      703.895
  3.75705e+12  1.39746e+11  9.07451e-16      701.730
  3.75874e+12  8.26624e+10  9.16214e-16      701.464
  3.75956e+12  2.55602e+10  9.20627e-16      700.287
  3.72751e+12  5.38628e+11  7.39314e-16      694.036
  3.73526e+12  4.81947e+11  7.72035e-16      699.304
  3.74215e+12  4.25156e+11  8.02334e-16      696.056
  3.74817e+12  3.68266e+11  8.29820e-16      697.798
  3.75333e+12  3.11291e+11  8.54127e-16      692.865
  3.75763e+12  2.54245e+11  8.74926e-16      693.669
  3.76106e+12  1.97140e+11  8.91929e-16      693.079
  3.76362e+12  1.39990e+11  9.04899e-16      691.113
  3.76531e+12  8.28069e+10  9.13649e-16      685.498
  3.76613e+12  2.56049e+10  9.18056e-16      686.875
  3.72540e+12  5.96224e+11  7.02354e-16      682.239
  3.73402e+12  5.39569e+11  7.37026e-16      684.476
  3.74179e+12  4.82790e+11  7.69693e-16      687.129
  3.74869e+12  4.25899e+11  7.99943e-16      683.216
  3.75473e+12  3.68910e+11  8.27385e-16      682.280
  3.75990e+12  3.11836e+11  8.51656e-16      678.154
  3.76420e+12  2.54690e+11  8.72424e-16      679.549
  3.76763e+12  1.97485e+11  8.89402e-16      677.022
  3.77020e+12  1.40235e+11  9.02353e-16      678.023
  3.77189e+12  8.29517e+10  9.11091e-16      674.108
  3.77272e+12  2.56497e+10  9.15492e-16      672.083
  3.73191e+12  5.97267e+11  7.00133e-16      670.530
  3.74055e+12  5.40513e+11  7.34745e-16      674.033
  3.74833e+12  4.83634e+11  7.67357e-16      676.370
  3.75524e+12  4.26644e+11  7.97558e-16      671.782
  3.76129e+12  3.69555e+11  8.24958e-16      670.459
  3.76647e+12  3.12381e+11  8.49191e-16      663.548
  3.77078e+12  2.55135e+11  8.69929e-16      664.411
  3.77422e+12  1.97830e+11  8.86883e-16      663.042
  3.77679e+12  1.40480e+11  8.99814e-16      666.858
  3.77849e+12  8.30967e+10  9.08540e-16      661.166
  3.77931e+12  2.56945e+10  9.12935e-16      659.312
  3.72891e+12  6.55026e+11  6.61792e-16      666.233
  3.73843e+12  5.98311e+11  6.97919e-16      662.953
  3.74709e+12  5.41457e+11  7.32471e-16      664.301
  3.75488e+12  4.84479e+11  7.65028e-16      663.350
  3.76181e+12  4.27389e+11  7.95181e-16      658.028
  3.76786e+12  3.70201e+11  8.22537e-16      660.204
  3.77305e+12  3.12927e+11  8.46734e-16      652.627
  3.77737e+12  2.55581e+11  8.67441e-16      655.385
  3.78082e+12  1.98176e+11  8.84370e-16      652.025
  3.78339e+12  1.40725e+11  8.97283e-16      651.768
  3.78509e+12  8.32420e+10  9.05997e-16      651.851
  3.78592e+12  2.57394e+10  9.10385e-16      646.692
  3.72503e+12  7.12834e+11  6.22437e-16      662.184
  3.73543e+12  6.56171e+11  6.59649e-16      658.107
  3.74497e+12  5.99357e+11  6.95712e-16      649.156
  3.75364e+12  5.42404e+11  7.30204e-16      655.037
  3.76145e+12  4.85326e+11  7.62706e-16      654.359
  3.76838e+12  4.28136e+11  7.92810e-16      648.906
  3.77445e+12  3.70848e+11  8.20124e-16      649.128
  3.77965e+12  3.13474e+11  8.44284e-16      640.512
  3.78397e+12  2.56028e+11  8.64959e-16      641.327
  3.78743e+12  1.98523e+11  8.81864e-16      641.915
  3.79001e+12  1.40971e+11  8.94759e-16      637.470
  3.79171e+12  8.33875e+10  9.03460e-16      642.466
  3.79254e+12  2.57844e+10  9.07842e-16      633.762
  3.73155e+12  7.14080e+11  6.20372e-16      652.973
  3.74196e+12  6.57318e+11  6.57514e-16      649.836
  3.75151e+12  6.00404e+11  6.93511e-16      639.533
  3.76020e+12  5.43352e+11  7.27943e-16      645.141
  3.76802e+12  4.86175e+11  7.60391e-16      641.157
  3.77497e+12  4.28885e+11  7.90446e-16      640.042
  3.78105e+12  3.71496e+11  8.17717e-16      640.047
  3.78626e+12  3.14022e+11  8.41840e-16      631.035
  3.79059e+12  2.56476e+11  8.62485e-16      630.852
  3.79405e+12  1.98870e+11  8.79365e-16      630.532
  3.79663e+12  1.41218e+11  8.92242e-16      629.490
  3.79834e+12  8.35333e+10  9.00931e-16      629.240
  3.79917e+12  2.58295e+10  9.05307e-16      623.297
  3.72677e+12  7.72024e+11  5.80514e-16      649.267
  3.73807e+12  7.15328e+11  6.18313e-16      644.060
  3.74850e+12  6.58467e+11  6.55385e-16      639.546
  3.75807e+12  6.01454e+11  6.91317e-16      632.326
  3.76677e+12  5.44302e+11  7.25689e-16      630.463
  3.77461e+12  4.87025e+11  7.58083e-16      632.378
  3.78157e+12  4.29635e+11  7.88089e-16      628.971
  3.78766e+12  3.72146e+11  8.15318e-16      628.941
  3.79288e+12  3.14571e+11  8.39404e-16      624.343
  3.79722e+12  2.56924e+11  8.60018e-16      625.452
  3.80068e+12  1.99217e+11  8.76874e-16      618.969
  3.80327e+12  1.41465e+11  8.89732e-16      618.685
  3.80498e+12  8.36793e+10  8.98408e-16      619.260
  3.80581e+12  2.58747e+10  9.02778e-16      617.325
  3.73329e+12  7.73374e+11  5.78536e-16      642.701
  3.74460e+12  7.16579e+11  6.16261e-16      636.614
  3.75506e+12  6.59618e+11  6.53263e-16      631.802
  3.76464e+12  6.02505e+11  6.89130e-16      622.294
  3.77336e+12  5.45254e+11  7.23442e-16      623.259
  3.78121e+12  4.87876e+11  7.55782e-16      621.186
  3.78818e+12  4.30386e+11  7.85739e-16      618.374
  3.79428e+12  3.72796e+11  8.12925e-16      617.377
  3.79951e+12  3.15121e+11  8.36974e-16      615.873
  3.80385e+12  2.57373e+11  8.57558e-16      614.050
  3.80732e+12  1.99566e+11  8.74389e-16      611.275
  3.80992e+12  1.41712e+11  8.87229e-16      610.078
  3.81163e+12  8.38256e+10  8.95893e-16      611.359
  3.81246e+12  2.59199e+10  9.00257e-16      607.528
  3.72762e+12  8.31442e+11  5.38596e-16      639.819
  3.73981e+12  7.74726e+11  5.76565e-16      633.790
  3.75115e+12  7.17831e+11  6.14214e-16      628.582
  3.76162e+12  6.60771e+11  6.51147e-16      622.257
  3.77122e+12  6.03559e+11  6.86949e-16      613.999
  3.77996e+12  5.46207e+11  7.21201e-16      615.639
  3.78782e+12  4.88729e+11  7.53487e-16      612.183
  3.79480e+12  4.31138e+11  7.83396e-16      609.655
  3.80091e+12  3.73448e+11  8.10539e-16      608.417
  3.80615e+12  3.15672e+11  8.34552e-16      603.706
  3.81050e+12  2.57823e+11  8.55105e-16      604.102
  3.81398e+12  1.99914e+11  8.71911e-16      600.917
  3.81658e+12  1.41960e+11  8.84733e-16      603.350
  3.81829e+12  8.39721e+10  8.93385e-16      603.158
  3.81913e+12  2.59652e+10  8.97742e-16      596.281
  3.73413e+12  8.32895e+11  5.36709e-16      632.436
  3.74635e+12  7.76080e+11  5.74599e-16      623.858
  3.75771e+12  7.19086e+11  6.12175e-16      620.014
  3.76820e+12  6.61926e+11  6.49037e-16      616.161
  3.77782e+12  6.04614e+11  6.84774e-16      606.446
  3.78656e+12  5.47162e+11  7.18967e-16      605.652
  3.79444e+12  4.89583e+11  7.51198e-16      601.625
  3.80144e+12  4.31892e+11  7.81059e-16      601.596
  3.80756e+12  3.74101e+11  8.08160e-16      600.604
  3.81280e+12  3.16224e+11  8.32136e-16      596.177
  3.81717e+12  2.58274e+11  8.52659e-16      595.966
  3.82065e+12  2.00264e+11  8.69441e-16      592.399
  3.82325e+12  1.42208e+11  8.82244e-16      594.501
  3.82497e+12  8.41189e+10  8.90883e-16      595.647
  3.82580e+12  2.60106e+10  8.95235e-16      586.489
  3.72755e+12  8.91073e+11  4.97081e-16      629.971
  3.74066e+12  8.34351e+11  5.34828e-16      622.360
  3.75290e+12  7.77437e+11  5.72640e-16      621.699
  3.76428e+12  7.20343e+11  6.10141e-16      613.562
  3.77478e+12  6.63084e+11  6.46934e-16      607.943
  3.78442e+12  6.05671e+11  6.82606e-16      601.730
  3.79318e+12  5.48118e+11  7.16740e-16      599.769
  3.80107e+12  4.90439e+11  7.48917e-16      592.785
  3.80808e+12  4.32647e+11  7.78730e-16      596.259
  3.81421e+12  3.74755e+11  8.05788e-16      591.714
  3.81947e+12  3.16776e+11  8.29727e-16      585.375
  3.82384e+12  2.58725e+11  8.50219e-16      591.144
  3.82733e+12  2.00614e+11  8.66977e-16      585.151
  3.82993e+12  1.42456e+11  8.79761e-16      586.788
  3.83165e+12  8.42660e+10  8.88389e-16      587.514
  3.83249e+12  2.60561e+10  8.92735e-16      582.826
  3.73407e+12  8.92631e+11  4.95288e-16      623.251
  3.74720e+12  8.35810e+11  5.32953e-16      618.969
  3.75946e+12  7.78796e+11  5.70687e-16      611.706
  3.77086e+12  7.21603e+11  6.08114e-16      605.541
  3.78138e+12  6.64243e+11  6.44837e-16      599.672
  3.79104e+12  6.06730e+11  6.80445e-16      594.712
  3.79981e+12  5.49076e+11  7.14519e-16      590.985
  3.80772e+12  4.91296e+11  7.46642e-16      584.501
  3.81474e+12  4.33403e+11  7.76407e-16      587.136
  3.82088e+12  3.75410e+11  8.03422e-16      584.759
  3.82614e+12  3.17330e+11  8.27325e-16      580.636
  3.83052e+12  2.59178e+11  8.47787e-16      585.616
  3.83402e+12  2.00965e+11  8.64520e-16      577.670
  3.83663e+12  1.42705e+11  8.77286e-16      579.922
  3.83835e+12  8.44133e+10  8.85902e-16      579.620
  3.83919e+12  2.61016e+10  8.90241e-16      573.806
  3.72659e+12  9.50905e+11  4.56338e-16      621.271
  3.74060e+12  8.94191e+11  4.93500e-16      616.757
  3.75375e+12  8.37271e+11  5.31084e-16      610.850
  3.76603e+12  7.80157e+11  5.68740e-16      604.765
  3.77745e+12  7.22864e+11  6.06093e-16      597.030
  3.78799e+12  6.65404e+11  6.42747e-16      594.382
  3.79766e+12  6.07790e+11  6.78290e-16      587.955
  3.80646e+12  5.50036e+11  7.12305e-16      588.230
  3.81437e+12  4.92155e+11  7.44374e-16      579.855
  3.82141e+12  4.34161e+11  7.74090e-16      581.227
  3.82756e+12  3.76066e+11  8.01064e-16      578.920
  3.83283e+12  3.17885e+11  8.24930e-16      576.725
  3.83722e+12  2.59631e+11  8.45362e-16      578.966
  3.84072e+12  2.01316e+11  8.62070e-16      573.875
  3.84333e+12  1.42955e+11  8.74818e-16      575.926
  3.84506e+12  8.45608e+10  8.83421e-16      572.956
  3.84590e+12  2.61473e+10  8.87755e-16      569.500
  3.73310e+12  9.52568e+11  4.54641e-16      617.298
  3.74714e+12  8.95754e+11  4.91719e-16      609.470
  3.76031e+12  8.38735e+11  5.29221e-16      605.026
  3.77262e+12  7.81521e+11  5.66799e-16      597.586
  3.78405e+12  7.24128e+11  6.04078e-16      591.814
  3.79462e+12  6.66567e+11  6.40663e-16      587.411
  3.80430e+12  6.08853e+11  6.76142e-16      581.521
  3.81311e+12  5.50998e+11  7.10097e-16      580.855
  3.82104e+12  4.93016e+11  7.42113e-16      573.373
  3.82809e+12  4.34920e+11  7.71781e-16      571.749
  3.83425e+12  3.76724e+11  7.98712e-16      574.794
  3.83953e+12  3.18441e+11  8.22542e-16      567.623
  3.84393e+12  2.60084e+11  8.42943e-16      570.185
  3.84743e+12  2.01668e+11  8.59627e-16      568.355
  3.85005e+12  1.43205e+11  8.72357e-16      568.200
  3.85178e+12  8.47087e+10  8.80948e-16      565.973
  3.85263e+12  2.61930e+10  8.85275e-16      564.276
  3.73963e+12  9.54233e+11  4.52950e-16      612.699
  3.75369e+12  8.97320e+11  4.89943e-16      602.268
  3.76689e+12  8.40201e+11  5.27364e-16      599.348
  3.77921e+12  7.82887e+11  5.64865e-16      592.542
  3.79067e+12  7.25394e+11  6.02070e-16      588.284
  3.80125e+12  6.67732e+11  6.38585e-16      583.154
  3.81095e+12  6.09917e+11  6.74000e-16      575.854
  3.81978e+12  5.51961e+11  7.07896e-16      575.429
  3.82772e+12  4.93878e+11  7.39858e-16      565.762
  3.83478e+12  4.35680e+11  7.69478e-16      565.897
  3.84096e+12  3.77382e+11  7.96366e-16      568.665
  3.84625e+12  3.18997e+11  8.20161e-16      564.790
  3.85065e+12  2.60539e+11  8.40531e-16      566.146
  3.85416e+12  2.02020e+11  8.57191e-16      562.557
  3.85678e+12  1.43455e+11  8.69903e-16      562.369
  3.85852e+12  8.48567e+10  8.78481e-16      561.200
  3.85936e+12  2.62388e+10  8.82803e-16      559.769
  3.73121e+12  1.01269e+12  4.15101e-16      613.211
  3.74616e+12  9.55901e+11  4.51264e-16      607.415
  3.76025e+12  8.98889e+11  4.88174e-16      597.968
  3.77347e+12  8.41670e+11  5.25513e-16      593.156
  3.78582e+12  7.84256e+11  5.62936e-16      584.733
  3.79730e+12  7.26662e+11  6.00068e-16      583.360
  3.80789e+12  6.68900e+11  6.36514e-16      575.948
  3.81762e+12  6.10983e+11  6.71864e-16      573.277
  3.82646e+12  5.52926e+11  7.05701e-16      568.436
  3.83441e+12  4.94741e+11  7.37609e-16      562.992
  3.84148e+12  4.36442e+11  7.67182e-16      560.324
  3.84767e+12  3.78042e+11  7.94028e-16      564.331
  3.85297e+12  3.19555e+11  8.17786e-16      559.106
  3.85738e+12  2.60995e+11  8.38126e-16      560.903
  3.86090e+12  2.02374e+11  8.54762e-16      556.614
  3.86353e+12  1.43706e+11  8.67455e-16      555.813
  3.86526e+12  8.50051e+10  8.76022e-16      554.615
  3.86611e+12  2.62846e+10  8.80337e-16      553.456
  3.73773e+12  1.01446e+12  4.13508e-16      608.510
  3.75271e+12  9.57572e+11  4.49585e-16      600.809
  3.76682e+12  9.00460e+11  4.86410e-16      596.311
  3.78007e+12  8.43141e+11  5.23668e-16      583.328
  3.79244e+12  7.85627e+11  5.61014e-16      578.491
  3.80393e+12  7.27932e+11  5.98072e-16      573.119
  3.81455e+12  6.70069e+11  6.34449e-16      570.070
  3.82429e+12  6.12051e+11  6.69735e-16      563.824
  3.83314e+12  5.53893e+11  7.03513e-16      560.976
  3.84112e+12  4.95606e+11  7.35368e-16      557.470
  3.84820e+12  4.37205e+11  7.64892e-16      553.535
  3.85440e+12  3.78703e+11  7.91696e-16      557.205
  3.85970e+12  3.20114e+11  8.15418e-16      553.938
  3.86412e+12  2.61451e+11  8.35728e-16      554.416
  3.86765e+12  2.02727e+11  8.52339e-16      553.222
  3.87028e+12  1.43957e+11  8.65014e-16      549.480
  3.87202e+12  8.51537e+10  8.73569e-16      549.579
  3.87287e+12  2.63306e+10  8.77878e-16      550.383
  3.72840e+12  1.07299e+12  3.76959e-16      611.506
  3.74427e+12  1.01624e+12  4.11920e-16      602.639
  3.75927e+12  9.59246e+11  4.47911e-16      594.457
  3.77341e+12  9.02034e+11  4.84652e-16      588.764
  3.78667e+12  8.44615e+11  5.21829e-16      580.951
  3.79907e+12  7.87000e+11  5.59097e-16      575.105
  3.81058e+12  7.29205e+11  5.96082e-16      569.343
  3.82122e+12  6.71240e+11  6.32390e-16      562.517
  3.83097e+12  6.13121e+11  6.67612e-16      556.909
  3.83985e+12  5.54861e+11  7.01332e-16      555.892
  3.84783e+12  4.96472e+11  7.33133e-16      552.749
  3.85493e+12  4.37969e+11  7.62609e-16      549.532
  3.86113e+12  3.79365e+11  7.89371e-16      551.619
  3.86645e+12  3.20673e+11  8.13057e-16      550.798
  3.87088e+12  2.61908e+11  8.33336e-16      550.210
  3.87441e+12  2.03082e+11  8.49924e-16      546.668
  3.87705e+12  1.44209e+11  8.62581e-16      544.597
  3.87879e+12  8.53026e+10  8.71123e-16      545.697
  3.87964e+12  2.63766e+10  8.75426e-16      548.124
  3.73492e+12  1.07487e+12  3.75465e-16      606.488
  3.75081e+12  1.01801e+12  4.10338e-16      595.515
  3.76584e+12  9.60923e+11  4.46242e-16      587.307
  3.78001e+12  9.03611e+11  4.82900e-16      582.484
  3.79329e+12  8.46092e+11  5.19996e-16      576.176
  3.80571e+12  7.88376e+11  5.57187e-16      570.867
  3.81724e+12  7.30479e+11  5.94099e-16      565.479
  3.82790e+12  6.72414e+11  6.30338e-16      557.756
  3.83767e+12  6.14193e+11  6.65496e-16      555.254
  3.84656e+12  5.55831e+11  6.99156e-16      551.658
  3.85456e+12  4.97340e+11  7.30904e-16      545.419
  3.86167e+12  4.38735e+11  7.60333e-16      544.065
  3.86788e+12  3.80028e+11  7.87053e-16      546.150
  3.87321e+12  3.21234e+11  8.10702e-16      546.244
  3.87764e+12  2.62366e+11  8.30952e-16      546.893
  3.88118e+12  2.03437e+11  8.47515e-16      543.952
  3.88382e+12  1.44461e+11  8.60154e-16      540.840
  3.88557e+12  8.54517e+10  8.68684e-16      543.363
  3.88642e+12  2.64227e+10  8.72981e-16      539.696
  3.74145e+12  1.07675e+12  3.73975e-16      597.522
  3.75737e+12  1.01979e+12  4.08761e-16      587.098
  3.77243e+12  9.62603e+11  4.44579e-16      585.894
  3.78661e+12  9.05191e+11  4.81153e-16      578.709
  3.79993e+12  8.47571e+11  5.18169e-16      568.850
  3.81236e+12  7.89754e+11  5.55283e-16      566.761
  3.82392e+12  7.31756e+11  5.92121e-16      562.285
