!23456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC123456789ABC12345678912345678912345678912345612345612312123
H2          HF+                     H2F+        H                                   1.30E-09     0.00      0.0     10 41000  5 A IN
H2          HNSi+                   SiNH2+      H                                   1.00E-09     0.00      0.0     10   300  5 C IN
H2          He+                     He          H+          H                       3.70E-14     0.00     35.0     10   300  5 C IN
H2          HeH+                    He          H3+                                 1.50E-09     0.00      0.0     10 41000  5 A IN
H2          N+                      NH+         H                                   1.00E-09     0.00     85.0     10   300  5 C IN
H2          N2+                     N2H+        H                                   2.00E-09     0.00      0.0     10 41000  5 A IN
H2          NH+                     N           H3+                                 2.25E-10     0.00      0.0     10 41000  5 A IN
H2          NH+                     NH2+        H                                   1.28E-09     0.00      0.0     10 41000  5 A IN
H2          NH2+                    NH3+        H                                   2.70E-10     0.00      0.0     10 41000  5 A IN
H2          NH3+                    NH4+        H                                   3.09E-13     1.08    -50.9     10 41000  5 B IN
H2          O+                      OH+         H                                   1.70E-09     0.00      0.0     10 41000  5 A IN
H2          O-                      OH-         H                                   3.00E-11     0.00      0.0     10 41000  5 C IN
H2          O2H+                    O2          H3+                                 6.40E-10     0.00      0.0     80   300  5 A IN
H2          OH+                     H2O+        H                                   1.01E-09     0.00      0.0     10 41000  5 A IN
H2          S+                      HS+         H                                   1.10E-10     0.00   9860.0    328 41000  5 C IN
H2          SO2+                    HSO2+       H                                   5.00E-11     0.00      0.0     10 41000  5 A IN
H2          SiC+                    HCSi+       H                                   1.50E-09     0.00      0.0     10   300  5 C IN
H2          SiC2+                   SiC2H+      H                                   1.50E-09     0.00      0.0     10   300  5 C IN
H2          SiO+                    SiOH+       H                                   3.20E-10     0.00      0.0     10 41000  5 A IN
HNCO+       H2                      H2NCO+      H                                   1.51E-09     0.00      0.0     10   300  5 C IN
HNCO+       H2                      HNCOH+      H                                   1.51E-09     0.00      0.0     10   300  5 C IN
HOCN+       H2                      H2OCN+      H                                   1.51E-09     0.00      0.0     10   300  5 C IN
HOCN+       H2                      HNCOH+      H                                   1.51E-09     0.00      0.0     10   300  5 C IN
OCN+        H2                      HNCO+       H                                   1.51E-09     0.00      0.0     10   300  5 C IN
OCN+        H2                      HOCN+       H                                   1.51E-09     0.00      0.0     10   300  5 C IN
Cl          H2                      HCl         H                                   5.27E-12     1.40   1760.0    354  2939  5 B NN
H2          C2H                     C2H2        H                                   9.11E-13     2.57    130.0    220  2200  5 D NN
H2          C                       CH          H                                   6.64E-10     0.00  11700.0    300  2500  5 C NN
H2          CH2                     CH3         H                                   5.18E-11     0.17   6400.0    300  2500  5 C NN
H2          CH3                     CH4         H                                   6.86E-14     2.74   4740.0    300  2500  5 A NN
H2          CH                      CH2         H                                   5.46E-10     0.00   1943.0    300  2500  5 A NN
H2          CN                      HCN         H                                   4.04E-13     2.87    820.0    200  3500  5 A NN
H2          F                       HF          H                                   1.00E-10     0.00    400.0    160   765  5 A NN
H2          HS                      H2S         H                                   6.52E-12     0.09   8050.0    268   300  5 C NN
H2          N                       NH          H                                   1.69E-09     0.00  18095.0   1600  2850  5 A NN
H2          NH2                     NH3         H                                   2.05E-15     3.89   1400.0    200  2500  5 B NN
H2          NH                      NH2         H                                   5.96E-11     0.00   7782.0   2601  2788  5 A NN
H2          O2                      O2H         H                                   2.40E-10     0.00  28500.0    300  2500  5 A NN
H2          O2                      OH          OH                                  3.16E-10     0.00  21890.0    300  2500  5 C NN
H2          O                       OH          H                                   3.14E-13     2.70   3150.0    297  3532  5 A NN
H2          OH                      H2O         H                                   2.05E-12     1.52   1736.0    250  2581  5 A NN
H2          S                       HS          H                                   1.76E-13     2.88   6126.0    910  3137  5 A NN
C3H5+       H2                      C3H7+                                           1.00E-13    -2.90     15.0     10   300  5 D RA
CH2CCH+     H2                      C3H5+                                           8.00E-13    -2.50      9.9     10   300  5 D RA
H2          C+                      CH2+                                            2.00E-16    -1.30     23.0     10   300  5 D RA
H2          C2H2+                   C2H4+                                           1.03E-14    -2.01      7.2     10   300  5 C RA
H2          C3H+                    C3H3+                                           1.69E-12    -1.00      0.0     10   300  5 A RA
H2          C3H+                    CH2CCH+                                         1.69E-12    -1.00      0.0     10   300  5 A RA
H2          C6H5+                   C6H7+                                           6.00E-11     0.00      0.0     10   300  5 A RA
H2          C                       CH2                                             1.00E-17     0.00      0.0     10   300  5 C RA
H2          CH3+                    CH5+                                            3.92E-16    -2.29     21.3     10   300  5 C RA
H2          HS+                     H3S+                                            2.40E-16    -0.80      0.0     10   300  5 C RA
H2          HS2+                    H3S2+                                           1.00E-14    -1.00      0.0     10   300  5 C RA
H2          P+                      PH2+                                            7.50E-18    -1.30      0.0     10   300  5 C RA
H2          PH+                     PH3+                                            2.40E-17    -1.40      0.0     10   300  5 C RA
H2          S+                      H2S+                                            1.00E-17    -0.20      0.0     10   300  5 A RA
H2          Si+                     SiH2+                                           3.00E-18     0.00      0.0     10   300  5 C RA
H2          SiC2H+                  SiC2H3+                                         3.00E-16    -1.00      0.0     10   300  5 C RA
H2          SiH+                    SiH3+                                           3.00E-17    -1.00      0.0     10   300  5 C RA
H2                                  H           H                                   4.00E-11     0.00      2.6     10 41000  3 C PH
H-          H                       H2          E-                                  4.32E-09    -0.39     39.4    101  3000  5 A AD
H+          C2H5                    C2H3+       H2          H                       3.06E-09     0.00      0.0     10 41000  5 A CE
H2+         CH4                     CH4+        H2                                  1.40E-09     0.00      0.0     10 41000  5 A CE
H2+         CO                      CO+         H2                                  6.44E-10     0.00      0.0     10 41000  5 A CE
H2+         H2O                     H2O+        H2                                  3.90E-09    -0.50      0.0     10 41000  5 A CE
H2+         O2                      O2+         H2                                  8.00E-10     0.00      0.0     10 41000  5 A CE
H           H2+                     H2          H+                                  6.40E-10     0.00      0.0     10 41000  5 A CE
C2H4                                C2H2        H2                                  1.30E-17     0.00   1881.0     10 41000  2 C CR
CH2CCH                              C3H         H2                                  1.30E-17     0.00   2500.0     10 41000  2 A CR
CH3CH3                              C2H4        H2                                  1.30E-17     0.00   1881.0     10 41000  2 C CR
CH4                                 CH2         H2                                  1.30E-17     0.00   1169.5     10 41000  2 C CR
H2CO                                CO          H2                                  1.30E-17     0.00   1329.5     10 41000  2 C CR
H2CS                                CS          H2                                  1.30E-17     0.00    750.0     10 41000  2 A CR
NH3                                 NH          H2                                  1.30E-17     0.00    270.5     10 41000  2 C CR
C2H3+       E-                      C2          H           H2                      1.50E-08    -0.84      0.0     50  1000  5 A DR
C2H3+       E-                      C2H         H2                                  3.00E-08    -0.84      0.0     50  1000  5 A DR
C2H4+       E-                      C2H2        H2                                  3.36E-08    -0.76      0.0     10   300  5 C DR
C2H4+       E-                      C2H         H2          H                       5.60E-08    -0.76      0.0     10   300  5 C DR
C2H5+       E-                      C2H2        H2          H                       8.12E-08    -0.79      0.0     10   300  5 A DR
C2H7+       E-                      C2H5        H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
C3H5+       E-                      CH2CCH      H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
C3H6+       E-                      CH2CCH      H2          H                       1.50E-07    -0.50      0.0     10   300  5 C DR
C3H6+       E-                      CH3CCH      H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
C3H7+       E-                      CH2CCH2     H2          H                       3.30E-08    -0.73      0.0     10   300  5 B DR
C3H7+       E-                      CH3CCH      H2          H                       3.30E-08    -0.73      0.0     10   300  5 B DR
C4H3+       E-                      C4H         H2                                  3.10E-07    -0.50      0.0     10   300  5 A DR
C4H5+       E-                      C4H         H2          H2                      1.50E-07    -0.50      0.0     10   300  5 C DR
C4H5+       E-                      HC4H        H2          H                       1.50E-07    -0.50      0.0     10   300  5 C DR
C4H7+       E-                      HC4H        H2          H2          H           3.00E-07    -0.50      0.0     10   300  5 C DR
C5H2+       E-                      C5          H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
C5H3+       E-                      C5H         H2                                  4.50E-07    -0.50      0.0     10   300  5 B DR
C5H5+       E-                      C5H2        H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
C6H2+       E-                      C6          H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C6H3+       E-                      C6H         H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C6H4+       E-                      C6H2        H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C6H4+       E-                      C6H         H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
C6H7+       E-                      C6H2        H2          H2          H           5.00E-07    -0.50      0.0     10  1000  5 A DR
C7H2+       E-                      C7          H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C7H3+       E-                      C7H         H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C7H4+       E-                      C7H2        H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C7H4+       E-                      C7H         H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
C7H5+       E-                      C7H2        H2          H                       3.50E-07    -0.30      0.0     10   300  5 C DR
C8H2+       E-                      C8          H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C8H3+       E-                      C8H         H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C8H4+       E-                      C8H2        H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C8H4+       E-                      C8H         H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
C9H2+       E-                      C9          H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C9H3+       E-                      C9H         H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C9H4+       E-                      C9H2        H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
C9H4+       E-                      C9H         H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
CH2+        E-                      C           H2                                  7.68E-08    -0.60      0.0     10  1000  5 A DR
CH3+        E-                      CH          H2                                  1.95E-07    -0.50      0.0     10   300  5 A DR
CH3C4H+     E-                      C5H2        H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
CH3C4H+     E-                      C5H         H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
CH3OH2+     E-                      H2CO        H2          H                       8.90E-08    -0.59      0.0     10   300  5 A DR
CH4N+       E-                      CN          H2          H2                      3.00E-08    -0.50      0.0     10   300  5 C DR
CH4N+       E-                      HCN         H2          H                       3.00E-07    -0.50      0.0     10   300  5 C DR
CH5+        E-                      CH2         H2          H                       4.76E-08    -0.52      0.0     10   300  5 A DR
CH5+        E-                      CH3         H2                                  1.40E-08    -0.52      0.0     10   300  5 A DR
H2C7N+      E-                      C7N         H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
H2C9N+      E-                      C9N         H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
H2CO+       E-                      CO          H2                                  7.50E-08    -0.70      0.0     10  1000  5 C DR
H2F+        E-                      H2          F                                   3.50E-07    -0.50      0.0     10   300  5 B DR
H2NC+       E-                      CN          H2                                  1.80E-08    -0.50      0.0     10   300  5 C DR
H2O+        E-                      O           H2                                  3.90E-08    -0.50      0.0     10  1000  5 A DR
H2SiO+      E-                      SiO         H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
H3+         E-                      H2          H                                   2.34E-08    -0.52      0.0     10  1000  5 A DR
H3C3O+      E-                      C3O         H2          H                       3.00E-07    -0.50      0.0     10   300  5 C DR
H3C7N+      E-                      C7N         H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
H3C7N+      E-                      HC7N        H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
H3C9N+      E-                      C9N         H2          H                       1.00E-06    -0.30      0.0     10   300  5 C DR
H3C9N+      E-                      HC9N        H2                                  1.00E-06    -0.30      0.0     10   300  5 C DR
H3CO+       E-                      CO          H2          H                       2.10E-07    -0.78      0.0     10  1000  5 B DR
H3CS+       E-                      CS          H2          H                       3.00E-07    -0.50      0.0     10   300  5 C DR
H3O+        E-                      O           H2          H                       5.60E-09    -0.50      0.0     10  1000  5 A DR
H3O+        E-                      OH          H2                                  5.37E-08    -0.50      0.0     10  1000  5 A DR
H3S+        E-                      HS          H2                                  4.20E-08    -0.86      0.0     10  1000  5 A DR
H3S+        E-                      S           H2          H                       2.80E-08    -0.86      0.0     10  1000  5 A DR
H3S2+       E-                      HS2         H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
HC3NH+      E-                      C3N         H2                                  4.90E-08    -0.58      0.0     10   300  5 A DR
HC5NH+      E-                      C5N         H2                                  8.00E-08    -0.70      0.0     10  1000  5 C DR
NH4+        E-                      NH2         H2                                  4.72E-08    -0.60      0.0     10  2000  5 B DR
PCH2+       E-                      CP          H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
PCH3+       E-                      CP          H2          H                       1.50E-07    -0.50      0.0     10   300  5 C DR
PCH3+       E-                      HCP         H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
PCH4+       E-                      HCP         H2          H                       1.50E-07    -0.50      0.0     10   300  5 C DR
PH2+        E-                      P           H2                                  5.36E-08    -0.64      0.0     10  1000  5 A DR
PH3+        E-                      PH          H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
PNH2+       E-                      PN          H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
PNH3+       E-                      PN          H2          H                       1.50E-07    -0.50      0.0     10   300  5 C DR
SiC2H2+     E-                      SiC2        H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
SiC2H3+     E-                      SiC2H       H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
SiCH2+      E-                      SiC         H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
SiCH3+      E-                      HCSi        H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
SiCH4+      E-                      SiCH2       H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
SiNH2+      E-                      SiN         H2                                  1.50E-07    -0.50      0.0     10   300  5 C DR
C+          C10H2                   C11+        H2                                  2.40E-09     0.00      0.0     10 41000  5 C IN
C+          C2H4                    C3H+        H2          H                       8.50E-11     0.00      0.0     10 41000  5 A IN
C+          C2H4                    C3H2+       H2                                  3.40E-10     0.00      0.0     10 41000  5 A IN
C+          C3H2                    C4+         H2                                  1.00E-09    -0.50      0.0     10 41000  5 C IN
C+          C4H3                    C5H+        H2                                  3.10E-10     0.00      0.0     10   300  5 B IN
C+          C5H2                    C6+         H2                                  1.20E-09    -0.50      0.0     10 41000  5 C IN
C+          C6H2                    C7+         H2                                  1.20E-09    -0.50      0.0     10 41000  5 C IN
C+          C7H2                    C8+         H2                                  1.20E-09    -0.50      0.0     10 41000  5 C IN
C+          C8H2                    C9+         H2                                  1.20E-09    -0.50      0.0     10 41000  5 C IN
C+          C9H2                    C10+        H2                                  2.40E-09    -0.50      0.0     10 41000  5 C IN
C+          CH3                     C2H+        H2                                  1.00E-09     0.00      0.0     10 41000  5 C IN
C+          CH3C4H                  C6H2+       H2                                  7.50E-10     0.00      0.0     10 41000  5 C IN
C+          CH3C6H                  C8H2+       H2                                  7.50E-10     0.00      0.0     10 41000  5 C IN
C+          CH3CCH                  C4H2+       H2                                  5.70E-10     0.00      0.0     10 41000  5 A IN
C+          CH3CH3                  C3H3+       H2          H                       7.10E-10     0.00      0.0     10 41000  5 B IN
C+          CH3CHCH2                C4H3+       H2          H                       2.00E-10     0.00      0.0     10 41000  5 B IN
C+          CH4                     C2H2+       H2                                  3.89E-10     0.00      0.0     10   300  5 A IN
C+          NH3                     HCN+        H2                                  1.20E-10     0.00     -0.5     10 41000  5 A IN
