H2          CH3CN+                  CH3CNH+     H                                   5.70E-10     0.00      0.0    0.    0.  5     
H2          CH2DCN+                 CH2DCNH+    H                                   3.42E-10     0.00      0.0    0.    0.  5     
H2          CH2DCN+                 CH3CND+     H                                   1.14E-10     0.00      0.0    0.    0.  5     
H2          CHD2CN+                 CHD2CNH+    H                                   1.71E-10     0.00      0.0    0.    0.  5     
H2          CHD2CN+                 CH2DCND+    H                                   1.71E-10     0.00      0.0    0.    0.  5     
H2          CS+                     HCS+        H                                   4.50E-10     0.00      0.0    0.    0.  5     
HD          CS+                     DCS+        H                                   2.25E-10     0.00      0.0    0.    0.  5     
H2          C4+                     C4H+        H                                   3.00E-10     0.00      0.0    0.    0.  5     
H2          C4H+                    C4H2+       H                                   1.65E-10     0.00      0.0    0.    0.  5     
H2          C4D+                    C4HD+       H                                   1.10E-10     0.00      0.0    0.    0.  5     
H2          C3N+                    HC3N+       H                                   1.50E-09     0.00      0.0    0.    0.  5     
H2          HC3N+                   HC3NH+      H                                   5.00E-12     0.00      0.0    0.    0.  5     
H2          DC3N+                   DC3NH+      H                                   1.67E-12     0.00      0.0    0.    0.  5     
H2          DC3N+                   HC3ND+      H                                   1.67E-12     0.00      0.0    0.    0.  5     
H2          C2S+                    HC2S+       H                                   1.00E-09     0.00      0.0    0.    0.  5     
H2          C5+                     C5H+        H                                   6.20E-10     0.00      0.0    0.    0.  5     
H2          C6+                     C6H+        H                                   5.40E-11     0.00      0.0    0.    0.  5     
H2          C6H+                    C6H2+       H                                   1.30E-12     0.00      0.0    0.    0.  5     
H2          C7+                     C7H+        H                                   1.90E-10     0.00      0.0    0.    0.  5     
H2          C8+                     C8H+        H                                   4.70E-12     0.00      0.0    0.    0.  5     
H2          C8H+                    C8H2+       H                                   1.00E-09     0.00      0.0    0.    0.  5     
H3+         O                       H2O+        H                                   3.60E-10     0.00      0.0    0.    0.  5     
H2D+        O                       HDO+        H                                   2.40E-10     0.00      0.0    0.    0.  5     
HD2+        O                       D2O+        H                                   1.20E-10     0.00      0.0    0.    0.  5     
H3+         Fe                      Fe+         H2          H                       4.90E-09     0.00      0.0    0.    0.  5     
He+         CH4                     CH+         He          H2          H           2.40E-10     0.00      0.0    0.    0.  5     
He+         CH3D                    CD+         He          H2          H           6.00E-11     0.00      0.0    0.    0.  5     
He+         CH3D                    CH+         He          HD          H           1.20E-10     0.00      0.0    0.    0.  5     
He+         CH2D2                   CD+         He          HD          H           8.00E-11     0.00      0.0    0.    0.  5     
He+         NH3                     NH2+        He          H                       1.76E-09    -0.50      0.0    0.    0.  5     
He+         NH2D                    NHD+        He          H                       1.17E-09    -0.50      0.0    0.    0.  5     
He+         NHD2                    ND2+        He          H                       5.87E-10    -0.50      0.0    0.    0.  5     
He+         HF                      F+          H           He                      1.10E-08    -0.50      0.0    0.    0.  5     
He+         HCN                     N           C+          He          H           7.75E-10    -0.50      0.0    0.    0.  5     
He+         HCN                     CN+         He          H                       1.46E-09    -0.50      0.0    0.    0.  5     
He+         HNC                     CN+         He          H                       5.00E-10    -0.50      0.0    0.    0.  5     
He+         H2S                     HS+         He          H                       4.84E-10    -0.50      0.0    0.    0.  5     
He+         HDS                     DS+         He          H                       2.42E-10    -0.50      0.0    0.    0.  5     
He+         C3H                     C3+         He          H                       2.00E-09    -0.50      0.0    0.    0.  5     
He+         HC3N                    C3N+        He          H                       2.45E-09    -0.50      0.0    0.    0.  5     
C+          NH                      CN+         H                                   7.80E-10    -0.50      0.0    0.    0.  5     
C+          CH4                     C2H3+       H                                   1.10E-09     0.00      0.0    0.    0.  5     
C+          CH3D                    C2H2D+      H                                   8.25E-10     0.00      0.0    0.    0.  5     
C+          CH2D2                   C2HD2+      H                                   5.50E-10     0.00      0.0    0.    0.  5     
C+          OH                      CO+         H                                   7.70E-10    -0.50      0.0    0.    0.  5     
C+          NH3                     H2NC+       H                                   1.75E-09    -0.50      0.0    0.    0.  5     
C+          NH2D                    HDNC+       H                                   1.17E-09    -0.50      0.0    0.    0.  5     
C+          NHD2                    D2NC+       H                                   5.83E-10    -0.50      0.0    0.    0.  5     
C+          H2O                     HCO+        H                                   9.00E-10    -0.50      0.0    0.    0.  5     
C+          HDO                     DCO+        H                                   4.50E-10    -0.50      0.0    0.    0.  5     
C+          H2O                     HOC+        H                                   1.80E-09    -0.50      0.0    0.    0.  5     
C+          HDO                     DOC+        H                                   9.00E-10    -0.50      0.0    0.    0.  5     
C+          HF                      CF+         H                                   7.20E-09    -0.50      0.0    0.    0.  5     
C+          C2H                     C3+         H                                   1.00E-09     0.00      0.0    0.    0.  5     
C+          C2H2                    C3H+        H                                   2.20E-09     0.00      0.0    0.    0.  5     
C+          C2HD                    C3D+        H                                   1.10E-09     0.00      0.0    0.    0.  5     
C+          HCN                     CNC+        H                                   3.10E-09    -0.50      0.0    0.    0.  5     
C+          HNC                     C2N+        H                                   3.10E-09    -0.50      0.0    0.    0.  5     
C           C2H3+                   C3H2+       H                                   1.00E-09     0.00      0.0    0.    0.  5     
C           C2H2D+                  C3HD+       H                                   6.67E-10     0.00      0.0    0.    0.  5     
C           C2HD2+                  C3D2+       H                                   3.33E-10     0.00      0.0    0.    0.  5     
C           C2H4+                   H2C3H+      H                                   1.00E-09     0.00      0.0    0.    0.  5     
C           C2H3D+                  HDC3H+      H                                   5.00E-10     0.00      0.0    0.    0.  5     
C           C2H3D+                  H2C3D+      H                                   2.50E-10     0.00      0.0    0.    0.  5     
C           C2H2D2+                 D2C3H+      H                                   1.67E-10     0.00      0.0    0.    0.  5     
C           C2H2D2+                 HDC3D+      H                                   3.33E-10     0.00      0.0    0.    0.  5     
C           C2HD3+                  D2C3D+      H                                   2.50E-10     0.00      0.0    0.    0.  5     
C           HS+                     CS+         H                                   9.90E-10     0.00      0.0    0.    0.  5     
C+          H2S                     HCS+        H                                   1.40E-09    -0.50      0.0    0.    0.  5     
C+          HDS                     DCS+        H                                   7.00E-10    -0.50      0.0    0.    0.  5     
C           H2S+                    HCS+        H                                   1.00E-09     0.00      0.0    0.    0.  5     
C           HDS+                    DCS+        H                                   5.00E-10     0.00      0.0    0.    0.  5     
C+          C3H                     C4+         H                                   1.00E-09    -0.50      0.0    0.    0.  5     
C+          C3H2                    C4H+        H                                   1.00E-09    -0.50      0.0    0.    0.  5     
C+          C3HD                    C4D+        H                                   5.00E-10    -0.50      0.0    0.    0.  5     
C           C3H2+                   C4H+        H                                   1.00E-09     0.00      0.0    0.    0.  5     
C           C3HD+                   C4D+        H                                   5.00E-10     0.00      0.0    0.    0.  5     
C           C3H3+                   C4H2+       H                                   1.00E-09     0.00      0.0    0.    0.  5     
C           C3H2D+                  C4HD+       H                                   6.67E-10     0.00      0.0    0.    0.  5     
C           H2C3H+                  C4H2+       H                                   1.00E-09     0.00      0.0    0.    0.  5     
C           HDC3H+                  C4HD+       H                                   6.67E-10     0.00      0.0    0.    0.  5     
C           H2C3D+                  C4HD+       H                                   6.67E-10     0.00      0.0    0.    0.  5     
C+          C4H                     C5+         H                                   1.00E-09    -0.50      0.0    0.    0.  5     
C+          H2CCCC                  C5H+        H                                   1.45E-09     0.00      0.0    0.    0.  5     
C           C4H2+                   C5H+        H                                   5.00E-10     0.00      0.0    0.    0.  5     
C+          HC3N                    C4N+        H                                   1.40E-09    -0.50      0.0    0.    0.  5     
C           HC2S+                   C3S+        H                                   1.00E-09     0.00      0.0    0.    0.  5     
C           C5H+                    C6+         H                                   1.00E-09     0.00      0.0    0.    0.  5     
C+          C6H2                    C7H+        H                                   1.20E-09    -0.50      0.0    0.    0.  5     
C           C6H2+                   C7H+        H                                   5.00E-10     0.00      0.0    0.    0.  5     
C           C7H+                    C8+         H                                   1.00E-09     0.00      0.0    0.    0.  5     
CH+         N                       CN+         H                                   1.90E-10     0.00      0.0    0.    0.  5     
CH+         O                       CO+         H                                   3.50E-10     0.00      0.0    0.    0.  5     
CH          S+                      CS+         H                                   6.20E-10    -0.50      0.0    0.    0.  5     
N           NH+                     N2+         H                                   1.30E-09     0.00      0.0    0.    0.  5     
N           CH3+                    H2NC+       H                                   6.70E-11     0.00      0.0    0.    0.  5     
N           CH2D+                   HDNC+       H                                   4.47E-11     0.00      0.0    0.    0.  5     
N           CHD2+                   D2NC+       H                                   2.23E-11     0.00      0.0    0.    0.  5     
N           C2H4+                   CH3CN+      H                                   3.00E-10     0.00      0.0    0.    0.  5     
N           C2H3D+                  CH2DCN+     H                                   2.25E-10     0.00      0.0    0.    0.  5     
N           C2H2D2+                 CHD2CN+     H                                   1.50E-10     0.00      0.0    0.    0.  5     
N           H2C3H+                  HC3NH+      H                                   1.30E-10     0.00      0.0    0.    0.  5     
N           HDC3H+                  DC3NH+      H                                   4.33E-11     0.00      0.0    0.    0.  5     
N           HDC3H+                  HC3ND+      H                                   4.33E-11     0.00      0.0    0.    0.  5     
CH3+        O                       H2CO+       H                                   4.00E-11     0.00      0.0    0.    0.  5     
CH2D+       O                       HDCO+       H                                   2.67E-11     0.00      0.0    0.    0.  5     
O           HS+                     SO+         H                                   2.90E-10     0.00      0.0    0.    0.  5     
CH4         O2+                     HCOOH2+     H                                   3.80E-12    -1.80      0.0    0.    0.  5     
CH3D        O2+                     DCOOH2+     H                                   9.50E-13    -1.80      0.0    0.    0.  5     
CH3D        O2+                     HCOOHD+     H                                   1.90E-12    -1.80      0.0    0.    0.  5     
CH2D2       O2+                     DCOOHD+     H                                   1.27E-12    -1.80      0.0    0.    0.  5     
CH4         S+                      H3CS+       H                                   3.80E-10     0.00      0.0    0.    0.  5     
CH3D        S+                      H2DCS+      H                                   2.85E-10     0.00      0.0    0.    0.  5     
OH          HCO+                    HCO2+       H                                   1.00E-09    -0.50      0.0    0.    0.  5     
OD          HCO+                    DCO2+       H                                   5.00E-10    -0.50      0.0    0.    0.  5     
OH          S+                      SO+         H                                   6.10E-10    -0.50      0.0    0.    0.  5     
H3O+        Na                      Na+         H2O         H                       3.10E-09     0.00      0.0    0.    0.  5     
C2H         S+                      C2S+        H                                   1.00E-09     0.00      0.0    0.    0.  5     
S+          C3H                     C3S+        H                                   1.00E-09    -0.50      0.0    0.    0.  5     
S+          C3H2                    HC3S+       H                                   1.00E-09    -0.50      0.0    0.    0.  5     
H+          CH4                     CH4+        H                                   1.50E-09     0.00      0.0    0.    0.  5     
H+          CH3D                    CH3D+       H                                   1.20E-09     0.00      0.0    0.    0.  5     
H+          CH2D2                   CH2D2+      H                                   9.00E-10     0.00      0.0    0.    0.  5     
H+          OH                      OH+         H                                   2.10E-09    -0.50      0.0    0.    0.  5     
H+          NH3                     NH3+        H                                   3.70E-09    -0.50      0.0    0.    0.  5     
H+          NH2D                    NH2D+       H                                   2.78E-09    -0.50      0.0    0.    0.  5     
H+          NHD2                    NHD2+       H                                   1.85E-09    -0.50      0.0    0.    0.  5     
H+          ND3                     ND3+        H                                   9.25E-10    -0.50      0.0    0.    0.  5     
H+          H2O                     H2O+        H                                   6.90E-09    -0.50      0.0    0.    0.  5     
H+          HDO                     HDO+        H                                   4.60E-09    -0.50      0.0    0.    0.  5     
H+          D2O                     D2O+        H                                   2.30E-09    -0.50      0.0    0.    0.  5     
H+          HCN                     HCN+        H                                   1.05E-08    -0.13      0.0    0.    0.  5     
H+          DCN                     DCN+        H                                   5.25E-09    -0.13      0.0    0.    0.  5     
H+          NO                      NO+         H                                   2.90E-09     0.00      0.0    0.    0.  5     
H+          O2                      O2+         H                                   2.00E-09     0.00      0.0    0.    0.  5     
H+          S                       S+          H                                   1.30E-09     0.00      0.0    0.    0.  5     
H+          CH3OH                   CH3OH+      H                                   5.90E-10    -0.50      0.0    0.    0.  5     
H+          CH2DOH                  CH2DOH+     H                                   3.54E-10    -0.50      0.0    0.    0.  5     
H+          CH2DOH                  CH3OD+      H                                   1.18E-10    -0.50      0.0    0.    0.  5     
H+          CH3OD                   CH2DOH+     H                                   3.54E-10    -0.50      0.0    0.    0.  5     
H+          CH3OD                   CH3OD+      H                                   1.18E-10    -0.50      0.0    0.    0.  5     
H+          CHD2OH                  CHD2OH+     H                                   1.77E-10    -0.50      0.0    0.    0.  5     
H+          CHD2OH                  CH2DOD+     H                                   1.77E-10    -0.50      0.0    0.    0.  5     
H+          CH2DOD                  CHD2OH+     H                                   1.77E-10    -0.50      0.0    0.    0.  5     
H+          CH2DOD                  CH2DOD+     H                                   1.77E-10    -0.50      0.0    0.    0.  5     
H+          CD3OH                   CD3OH+      H                                   5.90E-11    -0.50      0.0    0.    0.  5     
H+          CD3OH                   CHD2OD+     H                                   1.77E-10    -0.50      0.0    0.    0.  5     
H+          CHD2OD                  CD3OH+      H                                   5.90E-11    -0.50      0.0    0.    0.  5     
H+          CHD2OD                  CHD2OD+     H                                   1.77E-10    -0.50      0.0    0.    0.  5     
H+          H2S                     H2S+        H                                   5.28E-09    -0.50      0.0    0.    0.  5     
H+          HDS                     HDS+        H                                   3.52E-09    -0.50      0.0    0.    0.  5     
H+          D2S                     D2S+        H                                   1.76E-09    -0.50      0.0    0.    0.  5     
H+          C3                      C3+         H                                   4.00E-09     0.00      0.0    0.    0.  5     
H+          C3H2                    C3H2+       H                                   2.00E-09    -0.50      0.0    0.    0.  5     
H+          C3HD                    C3HD+       H                                   1.33E-09    -0.50      0.0    0.    0.  5     
H+          C3D2                    C3D2+       H                                   6.67E-10    -0.50      0.0    0.    0.  5     
H+          CH3CN                   CH3CN+      H                                   8.40E-09    -0.50      0.0    0.    0.  5     
H+          CH2DCN                  CH2DCN+     H                                   6.30E-09    -0.50      0.0    0.    0.  5     
H+          CHD2CN                  CHD2CN+     H                                   4.20E-09    -0.50      0.0    0.    0.  5     
H+          CS                      CS+         H                                   4.90E-09    -0.50      0.0    0.    0.  5     
H+          H2CS                    H2CS+       H                                   4.70E-09    -0.50      0.0    0.    0.  5     
H+          HDCS                    HDCS+       H                                   3.13E-09    -0.50      0.0    0.    0.  5     
H+          SO                      SO+         H                                   3.20E-09    -0.50      0.0    0.    0.  5     
H+          HC3N                    HC3N+       H                                   4.00E-09    -0.50      0.0    0.    0.  5     
H+          DC3N                    DC3N+       H                                   2.00E-09    -0.50      0.0    0.    0.  5     
H+          Fe                      Fe+         H                                   7.40E-09     0.00      0.0    0.    0.  5     
H+          C5                      C5+         H                                   4.00E-09     0.00      0.0    0.    0.  5     
H+          C7                      C7+         H                                   4.00E-09     0.00      0.0    0.    0.  5     
H-          C+                      C           H                                   2.30E-07    -0.50      0.0    0.    0.  5     
H-          Na+                     Na          H                                   2.30E-07    -0.50      0.0    0.    0.  5     
H-          Fe+                     Fe          H                                   2.30E-07    -0.50      0.0    0.    0.  5     
CH3+        E-                      CH          H           H                       2.00E-07    -0.40      0.0    0.    0.  5     
CH2D+       E-                      CD          H           H                       6.67E-08    -0.40      0.0    0.    0.  5     
CH2D+       E-                      CH          D           H                       1.33E-07    -0.40      0.0    0.    0.  5     
CHD2+       E-                      CD          D           H                       1.33E-07    -0.40      0.0    0.    0.  5     
NH3+        E-                      NH          H           H                       1.55E-07    -0.50      0.0    0.    0.  5     
NH2D+       E-                      ND          H           H                       5.17E-08    -0.50      0.0    0.    0.  5     
NH2D+       E-                      NH          D           H                       1.03E-07    -0.50      0.0    0.    0.  5     
NHD2+       E-                      ND          D           H                       1.03E-07    -0.50      0.0    0.    0.  5     
CH5+        E-                      CH3         H           H                       1.96E-07    -0.52      0.0    0.    0.  5     
CH4D+       E-                      CH2D        H           H                       1.18E-07    -0.52      0.0    0.    0.  5     
CH4D+       E-                      CH3         D           H                       7.84E-08    -0.52      0.0    0.    0.  5     
CH3D2+      E-                      CHD2        H           H                       5.88E-08    -0.52      0.0    0.    0.  5     
CH3D2+      E-                      CH2D        D           H                       1.18E-07    -0.52      0.0    0.    0.  5     
CH2D3+      E-                      CD3         H           H                       1.96E-08    -0.52      0.0    0.    0.  5     
CH2D3+      E-                      CHD2        D           H                       1.18E-07    -0.52      0.0    0.    0.  5     
NH4+        E-                      NH2         H           H                       3.19E-07    -0.47      0.0    0.    0.  5     
NH3D+       E-                      NHD         H           H                       1.59E-07    -0.47      0.0    0.    0.  5     
NH3D+       E-                      NH2         D           H                       1.59E-07    -0.47      0.0    0.    0.  5     
NH2D2+      E-                      ND2         H           H                       5.32E-08    -0.47      0.0    0.    0.  5     
NH2D2+      E-                      NHD         D           H                       2.13E-07    -0.47      0.0    0.    0.  5     
NHD3+       E-                      ND2         D           H                       1.59E-07    -0.47      0.0    0.    0.  5     
NH4+        E-                      NH3         H                                   1.05E-06    -0.47      0.0    0.    0.  5     
NH3D+       E-                      NH2D        H                                   7.87E-07    -0.47      0.0    0.    0.  5     
NH2D2+      E-                      NHD2        H                                   5.25E-07    -0.47      0.0    0.    0.  5     
NHD3+       E-                      ND3         H                                   2.62E-07    -0.47      0.0    0.    0.  5     
H3O+        E-                      O           H2          H                       5.60E-09    -0.50      0.0    0.    0.  5     
H3O+        E-                      OH          H           H                       2.58E-07    -0.50      0.0    0.    0.  5     
H2DO+       E-                      OD          H           H                       8.60E-08    -0.50      0.0    0.    0.  5     
H2DO+       E-                      OH          D           H                       1.72E-07    -0.50      0.0    0.    0.  5     
HD2O+       E-                      OD          D           H                       1.72E-07    -0.50      0.0    0.    0.  5     
H3O+        E-                      H2O         H                                   1.08E-07    -0.50      0.0    0.    0.  5     
H2DO+       E-                      HDO         H                                   7.20E-08    -0.50      0.0    0.    0.  5     
HD2O+       E-                      D2O         H                                   3.60E-08    -0.50      0.0    0.    0.  5     
H2F+        E-                      HF          H                                   3.50E-07    -0.50      0.0    0.    0.  5     
C2H3+       E-                      C2H2        H                                   1.45E-07    -0.84      0.0    0.    0.  5     
C2H2D+      E-                      C2HD        H                                   9.67E-08    -0.84      0.0    0.    0.  5     
C2HD2+      E-                      C2D2        H                                   4.83E-08    -0.84      0.0    0.    0.  5     
C2H3+       E-                      C2H         H           H                       2.95E-07    -0.84      0.0    0.    0.  5     
C2H2D+      E-                      C2D         H           H                       9.83E-08    -0.84      0.0    0.    0.  5     
C2H2D+      E-                      C2H         D           H                       1.97E-07    -0.84      0.0    0.    0.  5     
C2HD2+      E-                      C2D         D           H                       1.97E-07    -0.84      0.0    0.    0.  5     
C2H3+       E-                      C2          H           H2                      1.50E-08    -0.84      0.0    0.    0.  5     
C2H2D+      E-                      C2          H           HD                      1.00E-08    -0.84      0.0    0.    0.  5     
HCNH+       E-                      CN          H           H                       9.30E-08    -0.65      0.0    0.    0.  5     
DCNH+       E-                      CN          D           H                       9.30E-08    -0.65      0.0    0.    0.  5     
HCND+       E-                      CN          D           H                       9.30E-08    -0.65      0.0    0.    0.  5     
HCNH+       E-                      HCN         H                                   9.50E-08    -0.65      0.0    0.    0.  5     
DCNH+       E-                      DCN         H                                   4.75E-08    -0.65      0.0    0.    0.  5     
HCND+       E-                      DCN         H                                   4.75E-08    -0.65      0.0    0.    0.  5     
HCNH+       E-                      HNC         H                                   9.50E-08    -0.65      0.0    0.    0.  5     
DCNH+       E-                      DNC         H                                   4.75E-08    -0.65      0.0    0.    0.  5     
HCND+       E-                      DNC         H                                   4.75E-08    -0.65      0.0    0.    0.  5     
H2NC+       E-                      HNC         H                                   1.80E-07    -0.50      0.0    0.    0.  5     
HDNC+       E-                      DNC         H                                   9.00E-08    -0.50      0.0    0.    0.  5     
C2H4+       E-                      C2H2        H           H                       3.70E-07    -0.76      0.0    0.    0.  5     
C2H3D+      E-                      C2HD        H           H                       1.85E-07    -0.76      0.0    0.    0.  5     
C2H3D+      E-                      C2H2        D           H                       1.85E-07    -0.76      0.0    0.    0.  5     
C2H2D2+     E-                      C2D2        H           H                       6.17E-08    -0.76      0.0    0.    0.  5     
C2H2D2+     E-                      C2HD        D           H                       2.47E-07    -0.76      0.0    0.    0.  5     
C2HD3+      E-                      C2D2        D           H                       1.85E-07    -0.76      0.0    0.    0.  5     
C2H4+       E-                      C2H3        H                                   6.16E-08    -0.76      0.0    0.    0.  5     
C2H3D+      E-                      C2H2D       H                                   4.62E-08    -0.76      0.0    0.    0.  5     
C2H2D2+     E-                      C2HD2       H                                   3.08E-08    -0.76      0.0    0.    0.  5     
C2HD3+      E-                      C2D3        H                                   1.54E-08    -0.76      0.0    0.    0.  5     
HCO+        E-                      CO          H                                   2.40E-07    -0.69      0.0    0.    0.  5     
HN2+        E-                      N2          H                                   3.60E-07    -0.51      0.0    0.    0.  5     
C2H5+       E-                      C2H2        H2          H                       8.12E-08    -0.79      0.0    0.    0.  5     
C2H4D+      E-                      C2HD        H2          H                       3.25E-08    -0.79      0.0    0.    0.  5     
C2H4D+      E-                      C2H2        HD          H                       3.25E-08    -0.79      0.0    0.    0.  5     
C2H3D2+     E-                      C2D2        H2          H                       8.12E-09    -0.79      0.0    0.    0.  5     
C2H3D2+     E-                      C2HD        HD          H                       3.25E-08    -0.79      0.0    0.    0.  5     
C2H3D2+     E-                      C2H2        D2          H                       8.12E-09    -0.79      0.0    0.    0.  5     
C2H5+       E-                      C2H3        H           H                       7.56E-08    -0.79      0.0    0.    0.  5     
C2H4D+      E-                      C2H2D       H           H                       4.54E-08    -0.79      0.0    0.    0.  5     
C2H4D+      E-                      C2H3        D           H                       3.02E-08    -0.79      0.0    0.    0.  5     
C2H3D2+     E-                      C2HD2       H           H                       2.27E-08    -0.79      0.0    0.    0.  5     
C2H3D2+     E-                      C2H2D       D           H                       4.54E-08    -0.79      0.0    0.    0.  5     
C2H2D3+     E-                      C2D3        H           H                       7.56E-09    -0.79      0.0    0.    0.  5     
C2H2D3+     E-                      C2HD2       D           H                       4.54E-08    -0.79      0.0    0.    0.  5     
H2CO+       E-                      CO          H           H                       5.00E-07    -0.50      0.0    0.    0.  5     
HDCO+       E-                      CO          D           H                       5.00E-07    -0.50      0.0    0.    0.  5     
CH2NH2+     E-                      CH2NH       H                                   1.50E-07    -0.50      0.0    0.    0.  5     
CHDNH2+     E-                      CHDNH       H                                   7.50E-08    -0.50      0.0    0.    0.  5     
CHDNH2+     E-                      CH2ND       H                                   3.75E-08    -0.50      0.0    0.    0.  5     
CH2NHD+     E-                      CHDNH       H                                   7.50E-08    -0.50      0.0    0.    0.  5     
CH2NHD+     E-                      CH2ND       H                                   3.75E-08    -0.50      0.0    0.    0.  5     
CHDNHD+     E-                      CD2NH       H                                   2.50E-08    -0.50      0.0    0.    0.  5     
CHDNHD+     E-                      CHDND       H                                   5.00E-08    -0.50      0.0    0.    0.  5     
HNO+        E-                      NO          H                                   3.00E-07    -0.50      0.0    0.    0.  5     
H3CO+       E-                      CO          H2          H                       2.00E-07    -0.50      0.0    0.    0.  5     
H2DCO+      E-                      CO          HD          H                       1.33E-07    -0.50      0.0    0.    0.  5     
HD2CO+      E-                      CO          D2          H                       6.67E-08    -0.50      0.0    0.    0.  5     
H3CO+       E-                      HCO         H           H                       2.00E-07    -0.50      0.0    0.    0.  5     
H2DCO+      E-                      DCO         H           H                       6.67E-08    -0.50      0.0    0.    0.  5     
H2DCO+      E-                      HCO         D           H                       1.33E-07    -0.50      0.0    0.    0.  5     
HD2CO+      E-                      DCO         D           H                       1.33E-07    -0.50      0.0    0.    0.  5     
H3CO+       E-                      H2CO        H                                   2.00E-07    -0.50      0.0    0.    0.  5     
H2DCO+      E-                      HDCO        H                                   1.33E-07    -0.50      0.0    0.    0.  5     
HD2CO+      E-                      D2CO        H                                   6.67E-08    -0.50      0.0    0.    0.  5     
CH3OH2+     E-                      CH3OH       H                                   2.67E-08    -0.59      0.0    0.    0.  5     
CH2DOH2+    E-                      CH2DOH      H                                   1.60E-08    -0.59      0.0    0.    0.  5     
CH2DOH2+    E-                      CH3OD       H                                   5.34E-09    -0.59      0.0    0.    0.  5     
CH3OHD+     E-                      CH2DOH      H                                   1.60E-08    -0.59      0.0    0.    0.  5     
CH3OHD+     E-                      CH3OD       H                                   5.34E-09    -0.59      0.0    0.    0.  5     
CHD2OH2+    E-                      CHD2OH      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CHD2OH2+    E-                      CH2DOD      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CH2DOHD+    E-                      CHD2OH      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CH2DOHD+    E-                      CH2DOD      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CH3OD2+     E-                      CHD2OH      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CH3OD2+     E-                      CH2DOD      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CD3OH2+     E-                      CD3OH       H                                   2.67E-09    -0.59      0.0    0.    0.  5     
CD3OH2+     E-                      CHD2OD      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CHD2OHD+    E-                      CD3OH       H                                   2.67E-09    -0.59      0.0    0.    0.  5     
CHD2OHD+    E-                      CHD2OD      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CH2DOD2+    E-                      CD3OH       H                                   2.67E-09    -0.59      0.0    0.    0.  5     
CH2DOD2+    E-                      CHD2OD      H                                   8.01E-09    -0.59      0.0    0.    0.  5     
CH3OH2+     E-                      CH3         OH          H                       4.54E-07    -0.59      0.0    0.    0.  5     
CH2DOH2+    E-                      CH2D        OH          H                       2.72E-07    -0.59      0.0    0.    0.  5     
CH2DOH2+    E-                      CH3         OD          H                       9.08E-08    -0.59      0.0    0.    0.  5     
CH3OHD+     E-                      CH2D        OH          H                       2.72E-07    -0.59      0.0    0.    0.  5     
CHD2OH2+    E-                      CHD2        OH          H                       1.36E-07    -0.59      0.0    0.    0.  5     
CHD2OH2+    E-                      CH2D        OD          H                       1.36E-07    -0.59      0.0    0.    0.  5     
CH2DOHD+    E-                      CHD2        OH          H                       1.36E-07    -0.59      0.0    0.    0.  5     
CH2DOHD+    E-                      CH2D        OD          H                       1.36E-07    -0.59      0.0    0.    0.  5     
CD3OH2+     E-                      CD3         OH          H                       4.54E-08    -0.59      0.0    0.    0.  5     
CD3OH2+     E-                      CHD2        OD          H                       1.36E-07    -0.59      0.0    0.    0.  5     
CH3OH2+     E-                      H2CO        H2          H                       8.90E-07    -0.59      0.0    0.    0.  5     
CH2DOH2+    E-                      HDCO        H2          H                       3.56E-07    -0.59      0.0    0.    0.  5     
CH2DOH2+    E-                      H2CO        HD          H                       3.56E-07    -0.59      0.0    0.    0.  5     
CH3OHD+     E-                      HDCO        H2          H                       3.56E-07    -0.59      0.0    0.    0.  5     
CH3OHD+     E-                      H2CO        HD          H                       3.56E-07    -0.59      0.0    0.    0.  5     
CHD2OH2+    E-                      D2CO        H2          H                       8.90E-08    -0.59      0.0    0.    0.  5     
CHD2OH2+    E-                      HDCO        HD          H                       3.56E-07    -0.59      0.0    0.    0.  5     
CH2DOHD+    E-                      D2CO        H2          H                       8.90E-08    -0.59      0.0    0.    0.  5     
CH2DOHD+    E-                      HDCO        HD          H                       3.56E-07    -0.59      0.0    0.    0.  5     
CH2DOHD+    E-                      H2CO        D2          H                       8.90E-08    -0.59      0.0    0.    0.  5     
CH3OD2+     E-                      HDCO        HD          H                       3.56E-07    -0.59      0.0    0.    0.  5     
CD3OH2+     E-                      D2CO        HD          H                       1.78E-07    -0.59      0.0    0.    0.  5     
CD3OH2+     E-                      HDCO        D2          H                       1.78E-07    -0.59      0.0    0.    0.  5     
CHD2OHD+    E-                      D2CO        HD          H                       1.78E-07    -0.59      0.0    0.    0.  5     
CHD2OHD+    E-                      HDCO        D2          H                       1.78E-07    -0.59      0.0    0.    0.  5     
CD3OHD+     E-                      D2CO        D2          H                       1.78E-07    -0.59      0.0    0.    0.  5     
HS+         E-                      S           H                                   2.00E-07    -0.50      0.0    0.    0.  5     
H2S+        E-                      HS          H                                   1.50E-07    -0.50      0.0    0.    0.  5     
HDS+        E-                      DS          H                                   7.50E-08    -0.50      0.0    0.    0.  5     
